feature,value,1,2,3,4,5,6
attn_0_3_outputs,_,-0.32468757,0.11933612,-0.2887007,0.24549161,0.65103906,0.24548477
attn_1_0_outputs,0,0.89240277,1.7624286,-0.37955263,-2.6871297,-6.9948554,-3.877616
attn_1_0_outputs,1,-1.0388354,0.6435019,0.1718781,-0.004258644,-1.0444223,0.0054138936
attn_1_0_outputs,10,0.029253978,0.5268545,0.05098246,0.47128284,2.3994849,1.2328395
attn_1_0_outputs,11,-0.131596,0.05857942,-0.3566476,0.6006077,1.2986822,1.025043
attn_1_0_outputs,12,-0.51560766,0.08923207,0.50379515,-0.19355316,0.25056306,-1.0930332
attn_1_0_outputs,13,0.01988487,0.1890709,-0.42486,-0.42753068,0.97577953,0.584602
attn_1_0_outputs,14,1.1280801,1.067512,0.14445388,-0.75877786,-3.8466904,-3.5091252
attn_1_0_outputs,15,0.3249124,-0.46906152,0.37565124,0.35409695,1.4476116,0.82092714
attn_1_0_outputs,16,0.028497852,-0.28773227,-0.63921887,0.2655906,0.36741436,0.55196524
attn_1_0_outputs,17,0.44812474,-1.2338986,-0.044200554,0.74770766,1.5969718,1.3449919
attn_1_0_outputs,18,-0.26702106,-0.55947006,0.37453732,0.85091716,1.5049188,-0.0050398614
attn_1_0_outputs,19,-0.3020427,0.49080342,-0.5354999,0.57205755,1.438698,1.0088608
attn_1_0_outputs,2,-0.19172291,0.45992395,0.11780177,0.1377954,-0.55433357,-0.51233214
attn_1_0_outputs,3,0.9921692,0.019605234,-1.0331527,-2.3186216,-2.8892183,-2.694154
attn_1_0_outputs,4,-0.6333724,0.8511213,0.2407146,0.20356557,-0.46832263,-0.79910797
attn_1_0_outputs,5,0.1098075,1.3566746,0.4011116,0.14915545,-2.0449562,1.9092332
attn_1_0_outputs,6,0.58933777,1.1119852,0.076439455,-1.5817752,-3.7131994,4.4621944
attn_1_0_outputs,7,2.5575962,-2.1804287,-0.32709506,-0.7768541,3.7457666,-3.269907
attn_1_0_outputs,8,1.5894296,0.35129356,-1.016039,-2.136076,-2.3728645,-6.313066
attn_1_0_outputs,9,1.2195125,0.17404819,-0.8953402,-2.4538078,-2.2593079,-3.815013
attn_1_1_outputs,0,0.43361852,-0.25272954,-0.43375042,-0.197616,0.23536403,0.5671762
attn_1_1_outputs,1,1.6350846,0.6553153,-0.23046109,-1.3440342,-2.9624608,-1.9384861
attn_1_1_outputs,10,-0.30601683,-0.31655768,0.10454535,0.1358135,-0.6438557,4.295047
attn_1_1_outputs,11,-0.76276803,-0.4114577,0.40448713,0.76032776,2.234387,1.6335368
attn_1_1_outputs,12,0.9607479,0.9996254,0.36994335,-0.54199964,-1.7995678,-4.3933454
attn_1_1_outputs,13,0.015352118,0.049080506,-0.16391818,-0.39653262,0.046600085,0.39982757
attn_1_1_outputs,14,1.3547115,1.3519816,-0.68315196,-3.640736,-6.796413,-5.6130004
attn_1_1_outputs,15,-0.37928557,-0.5760482,-0.011036334,0.27266514,1.2577528,4.3072205
attn_1_1_outputs,16,0.36134878,0.27635133,0.2559226,-0.3238097,-0.78498465,1.3991346
attn_1_1_outputs,17,0.11608213,-0.39592245,0.15548801,0.1264299,0.15889315,4.010852
attn_1_1_outputs,18,2.1014085,1.4477447,0.3517141,-1.3417263,-3.0505662,-2.3159845
attn_1_1_outputs,19,-0.017475555,0.06304137,0.40337434,0.59981495,-0.04218029,2.0202682
attn_1_1_outputs,2,1.1958245,0.06854261,-0.08593022,-0.8267254,-2.4984124,-1.945462
attn_1_1_outputs,3,0.30905107,0.050564814,0.0743305,0.08886903,-0.20799431,0.55622774
attn_1_1_outputs,4,0.17553902,0.2537714,-0.40836713,-0.2645329,-0.29709724,0.94211686
attn_1_1_outputs,5,-0.8284878,-0.2778312,0.37831533,-0.90195966,0.905157,1.2194303
attn_1_1_outputs,6,1.5853168,1.3690711,-0.5778761,-2.83746,-6.6482673,-5.9065495
attn_1_1_outputs,7,0.4924896,0.20263156,0.20313059,-0.07615543,-0.2181549,-0.9179568
attn_1_1_outputs,8,-0.20816034,-0.28489518,-0.11175146,-0.43892747,-0.5206496,-1.868
attn_1_1_outputs,9,1.5610045,1.4072827,-0.6228674,-2.8187559,-6.5730996,-5.0615716
attn_1_2_outputs,0,0.29867423,0.72139895,0.107068345,-0.02769319,0.6106706,1.6451156
attn_1_2_outputs,1,1.3970416,0.796106,0.047019053,-1.3875635,-2.8654542,-1.0180428
attn_1_2_outputs,10,0.10861612,0.40033922,0.48754454,-0.27542135,-1.8956023,2.7386668
attn_1_2_outputs,11,-0.95401996,-0.23979239,0.04295137,0.65182763,2.2748506,1.4874194
attn_1_2_outputs,12,0.9907161,0.7351012,-0.05749058,-1.0788249,-1.700641,-3.4374425
attn_1_2_outputs,13,-0.30769697,0.50223273,0.07078463,-0.389687,0.2541396,0.45191804
attn_1_2_outputs,14,2.024606,1.5208592,-0.3452423,-2.946752,-6.45885,-5.6775265
attn_1_2_outputs,15,-0.3832849,0.046816602,0.5586474,0.31429195,-0.57307833,4.7325716
attn_1_2_outputs,16,-0.147717,0.6072956,0.39981598,-0.40536618,-0.7329594,0.39864433
attn_1_2_outputs,17,0.26761767,0.9740268,0.94881433,0.00824433,-1.3573912,3.7559285
attn_1_2_outputs,18,1.3272408,1.467529,0.33126485,-1.1248862,-2.517333,-1.6357473
attn_1_2_outputs,19,-0.3981263,0.019117631,0.6551779,0.37302488,-0.36158648,1.9473372
attn_1_2_outputs,2,0.3317229,0.8078885,0.27846763,-0.7869278,-2.0592802,-0.90792423
attn_1_2_outputs,3,-0.9973283,-0.41195163,-0.48377755,-0.35563028,-0.63268805,1.0208042
attn_1_2_outputs,4,-0.4371005,0.18779765,-0.057804324,-0.5131654,-0.41360584,1.0254669
attn_1_2_outputs,5,-0.6225185,-0.2548899,0.009642967,-0.46037588,1.3882728,1.654587
attn_1_2_outputs,6,2.3221288,1.7326471,-0.06281449,-2.4266372,-5.6072855,-5.1447473
attn_1_2_outputs,7,0.24680379,0.10411322,-0.072263114,-0.44979572,-0.4216275,0.014498601
attn_1_2_outputs,8,-0.8012219,-0.018396636,0.38573387,0.39246848,0.81635803,-1.6279374
attn_1_2_outputs,9,1.6967556,1.5094091,-0.15298943,-2.4251013,-5.262249,-2.0578613
attn_1_3_outputs,0,3.8671033,0.4098125,-1.8584188,-3.5482783,-8.586838,-12.921626
attn_1_3_outputs,1,0.93231803,-0.37531498,-0.46344963,-1.6882244,-1.8129185,3.7847157
attn_1_3_outputs,10,-0.7197946,-0.29531237,0.31906965,0.3981639,1.7314832,2.6890903
attn_1_3_outputs,11,-1.2086267,-0.14598188,0.23588276,0.4175646,1.2835226,0.46350288
attn_1_3_outputs,12,-0.100946836,0.49113497,0.21323398,-0.13884458,0.21104673,-0.7557606
attn_1_3_outputs,13,1.032972,0.44171724,-0.3143606,-2.0316715,-2.694479,-0.42854172
attn_1_3_outputs,14,-0.5271022,1.1476212,0.1969917,-0.66518897,-4.115595,-4.9137864
attn_1_3_outputs,15,-0.2181718,-0.19624351,0.33880252,0.38101333,0.6988099,1.3738766
attn_1_3_outputs,16,-0.7307109,-0.44607523,0.3109458,0.2156249,0.3855022,-0.0793507
attn_1_3_outputs,17,-0.7817936,-0.66110975,0.71448696,0.3063394,1.1362623,1.5842223
attn_1_3_outputs,18,-1.2626852,0.82951874,0.7937138,0.59709483,0.6488628,0.71808475
attn_1_3_outputs,19,-0.02530213,-0.7706699,-0.45782998,0.59796333,1.6888273,0.66511035
attn_1_3_outputs,2,1.1319841,-0.121661425,-0.22507475,-1.294576,-1.4235072,-0.18086049
attn_1_3_outputs,3,0.8599676,-0.32984433,-0.52160406,-1.2143087,-1.9662875,-0.5713888
attn_1_3_outputs,4,-0.86457425,2.715365,1.6213562,0.2809864,-4.648747,-7.3855767
attn_1_3_outputs,5,0.83252704,-0.37327635,0.041259244,-2.0423903,0.22206888,4.8000774
attn_1_3_outputs,6,2.4670198,-0.85678333,-2.8111475,-1.6116385,-5.1614723,4.3521
attn_1_3_outputs,7,-0.07771969,0.41734728,0.06673314,-0.52738464,0.38612214,-3.8537712
attn_1_3_outputs,8,2.4686227,-0.6645394,-2.0637136,-2.0663292,-4.786972,-4.239249
attn_1_3_outputs,9,-0.031700674,-0.11677928,0.27884787,-0.49678543,1.940175,-1.3885257
attn_2_0_outputs,0,0.92667705,0.74620956,-0.2468486,-1.455628,-2.3533075,-0.47828516
attn_2_0_outputs,1,1.1347966,0.76436675,-0.050015923,-1.2528497,-1.8976045,-0.4610427
attn_2_0_outputs,10,0.024334224,-0.028979952,0.2331304,-0.16600987,0.08479079,2.1698763
attn_2_0_outputs,11,0.08302967,0.5011205,0.35399118,0.0520506,-0.2030847,0.928767
attn_2_0_outputs,12,0.4911849,0.32212657,0.0010529445,-0.6659985,-1.4834,-2.2241216
attn_2_0_outputs,13,0.17739497,0.3531773,-0.101136975,-0.43930352,0.26278436,0.8799242
attn_2_0_outputs,14,1.8362167,1.042728,-1.1252217,-3.6149483,-6.823278,-7.033708
attn_2_0_outputs,15,0.21129301,0.24480404,0.056294315,-0.49271837,-0.837074,0.81437993
attn_2_0_outputs,16,1.3381081,1.1015725,-0.1761117,-1.9337814,-2.6033115,-2.4486744
attn_2_0_outputs,17,-0.004711851,-0.15793082,0.24430665,-0.39750302,-0.07326878,1.9695373
attn_2_0_outputs,18,1.2924652,1.013844,-0.11548123,-1.5077488,-2.5880747,-0.85002834
attn_2_0_outputs,19,0.02523517,-0.109757595,0.037585985,0.0019987712,-0.042413,1.7673287
attn_2_0_outputs,2,1.6253794,1.1974576,-0.12860858,-1.6314932,-3.0997138,-4.102385
attn_2_0_outputs,3,1.2929207,0.9441608,-0.4914324,-1.8336176,-3.4568574,-1.6071601
attn_2_0_outputs,4,-0.08740574,0.2611253,0.03379563,-0.08873437,0.0885535,-0.08600351
attn_2_0_outputs,5,-0.17876518,-0.08523242,0.40047836,-0.8363292,0.6379751,0.88749224
attn_2_0_outputs,6,-0.34285194,0.29485518,0.16772076,0.40571713,-1.7853532,2.207596
attn_2_0_outputs,7,0.21895964,-0.097384915,0.11048793,-0.11419808,0.13540693,-0.9425446
attn_2_0_outputs,8,0.012373898,-0.046830054,0.4485889,0.34179088,0.47751248,-0.827488
attn_2_0_outputs,9,0.15483612,-0.16851933,-0.10173259,-0.7468587,-1.3896424,-1.9801197
attn_2_1_outputs,0,2.597374,1.2886775,-0.8135241,-4.492305,-5.484126,-8.921173
attn_2_1_outputs,1,0.9220381,0.9499093,0.07451284,-1.0054438,-2.0056899,3.2367957
attn_2_1_outputs,10,0.368606,-0.5710529,-0.27813363,-0.38810158,1.5486128,3.1992843
attn_2_1_outputs,11,-0.28320816,-0.062091798,-0.2464932,0.6541468,1.1646264,0.15214865
attn_2_1_outputs,12,-0.26118293,0.024628656,0.22502516,0.33338436,-0.31220272,-1.4400977
attn_2_1_outputs,13,0.29016563,0.84322375,-0.29933816,-1.066722,-1.0119729,0.088219956
attn_2_1_outputs,14,0.73174256,0.4337022,-0.052536994,-1.2743294,-2.854047,-4.748975
attn_2_1_outputs,15,-0.18035807,-0.40180284,0.20623904,0.29106036,0.79528564,1.2303253
attn_2_1_outputs,16,-0.7315335,0.6185225,-0.4419819,0.16213597,0.97643715,0.8888022
attn_2_1_outputs,17,-0.19304149,-0.5858311,0.3235083,0.09415741,1.2717052,1.4371839
attn_2_1_outputs,18,-1.1847459,-0.026758583,0.4302388,0.2594625,1.3078923,0.23627897
attn_2_1_outputs,19,-0.763092,-0.23031203,0.23588601,0.35312423,1.3334774,0.5492148
attn_2_1_outputs,2,0.41419706,0.6911945,-0.34253454,-0.7620533,-1.1490017,1.8055726
attn_2_1_outputs,3,0.41143903,0.4884587,-0.4694714,-1.0198138,-2.4323003,-0.14512004
attn_2_1_outputs,4,1.645432,1.3107643,-0.014546305,-1.2401389,-5.3135414,-6.1474733
attn_2_1_outputs,5,0.17261042,0.32089671,-0.59954417,-1.5256652,-2.001292,2.15955
attn_2_1_outputs,6,0.88387424,0.88548106,-0.3706929,-1.3349668,-2.331937,2.8288248
attn_2_1_outputs,7,-0.06710079,0.29567915,-0.45912248,-0.29721162,-0.36400434,-4.8257046
attn_2_1_outputs,8,0.08522395,0.24952516,-0.5887523,-1.1716942,-1.7163843,-4.866771
attn_2_1_outputs,9,-0.6010879,-0.30105618,-0.23910287,-0.06982286,2.0402029,-1.5112488
attn_2_2_outputs,0,1.3526759,0.8536565,-0.5399468,-2.8622615,-4.307866,-20.779427
attn_2_2_outputs,1,-0.25341013,0.18086702,-0.41201898,-0.31729567,-0.3401471,0.4653756
attn_2_2_outputs,10,0.029012159,0.027347388,-0.7752291,-0.29300648,1.5484718,0.67016023
attn_2_2_outputs,11,-0.40882528,0.19286512,-0.09352714,0.54837364,0.19880383,0.5553793
attn_2_2_outputs,12,-0.40589613,0.23374742,0.41460034,-0.3219478,-0.19272377,-0.09507976
attn_2_2_outputs,13,0.317497,0.41237023,-0.31179157,-1.3902462,-1.4765694,-0.06845762
attn_2_2_outputs,14,0.18335608,0.8902737,-0.1289664,-0.779529,-2.3076158,-2.1670732
attn_2_2_outputs,15,-0.021809056,-0.6609239,0.19531631,0.27625674,0.41946375,0.5394529
attn_2_2_outputs,16,0.5484765,0.47752297,0.4700031,0.32232842,1.2133198,0.38747865
attn_2_2_outputs,17,-0.4420714,-0.15853155,0.016001545,0.37513912,0.7089047,0.36095414
attn_2_2_outputs,18,-0.7386928,0.021589234,0.15423045,0.23201248,0.75364596,0.26166385
attn_2_2_outputs,19,-0.2467689,0.20555547,-0.09674804,0.49777508,1.0064045,0.8910447
attn_2_2_outputs,2,1.2221476,0.9381497,-0.43141496,-2.1214879,-2.7097838,-3.1190329
attn_2_2_outputs,3,0.6995323,0.35281703,-0.96201736,-1.8726562,-1.5864236,-2.6325374
attn_2_2_outputs,4,0.6501628,1.4437283,-0.6311061,-0.9416159,-5.9127493,-2.3389025
attn_2_2_outputs,5,-0.12844712,0.33381444,-0.06688611,-1.6023573,0.38504344,1.9576662
attn_2_2_outputs,6,0.21862507,0.22901298,-0.8688931,-1.8656771,-3.8612733,14.376038
attn_2_2_outputs,7,0.013461211,-0.33737174,0.063164614,0.19052629,1.4302717,-5.6494374
attn_2_2_outputs,8,1.0145084,0.6744452,-0.53695816,-1.4962282,-1.2013963,-4.7365994
attn_2_2_outputs,9,0.2620418,0.35140797,-0.852567,-1.4349785,-1.818645,-1.5492537
attn_2_3_outputs,0,0.5948688,-0.440759,-0.9564612,0.13683146,1.0747292,0.5684019
attn_2_3_outputs,1,0.063540906,0.19672407,-0.18944585,0.123085715,-0.20595056,0.24011014
attn_2_3_outputs,10,2.2312443,1.7726816,-0.74261826,-3.1034267,-3.852436,2.9918408
attn_2_3_outputs,11,-0.15469675,-0.85534143,-0.389297,0.90632546,1.8243009,1.0824149
attn_2_3_outputs,12,-0.13235453,-0.31854117,-0.37172204,0.47861987,-0.13316496,-0.83675146
attn_2_3_outputs,13,1.2150425,1.3967389,-0.7655719,-3.3648665,-3.9951227,-19.82685
attn_2_3_outputs,14,1.2528913,1.606399,-0.6380431,-2.871452,-2.2914429,-13.476877
attn_2_3_outputs,15,-0.17161795,-0.32210675,0.3352944,0.4602239,1.6138681,1.3841988
attn_2_3_outputs,16,-0.52739257,-0.440489,-0.13994685,-0.17137189,1.1353232,0.8766997
attn_2_3_outputs,17,-0.16097312,-0.3830415,-0.8247871,0.25635183,1.1537555,1.8240407
attn_2_3_outputs,18,0.5082761,-0.901127,0.27232733,0.70385253,1.980007,1.2854463
attn_2_3_outputs,19,0.17374867,-1.0170466,-0.8770055,-0.02510093,2.4504874,2.4567661
attn_2_3_outputs,2,-0.2839609,-0.19411449,-0.06335963,0.70810294,0.10556765,0.43716657
attn_2_3_outputs,3,0.43737707,-0.008572999,0.40264517,0.6449049,0.7260143,1.0346789
attn_2_3_outputs,4,0.022008661,-0.5266456,-0.33873737,0.11034806,-0.044397406,0.4641964
attn_2_3_outputs,5,0.12718359,-0.207103,0.75973916,-0.7603509,1.1880498,0.86341816
attn_2_3_outputs,6,-0.06413888,-0.0632328,-0.24486968,0.001150086,-1.5025846,0.7760902
attn_2_3_outputs,7,-0.36417365,0.242754,1.1544497,-0.78986096,0.6172697,-1.203315
attn_2_3_outputs,8,-0.46004012,-0.42476216,0.7828589,1.0161453,1.5690758,-1.274923
attn_2_3_outputs,9,-1.71747,-0.093647584,1.8361033,1.8784201,-1.1175686,-2.871988
mlp_0_0_outputs,0,0.6659193,0.600597,-0.16081089,-1.2007124,-1.5288885,-1.3344724
mlp_0_0_outputs,1,1.0261457,0.9076144,0.15672381,-0.8179309,-1.1164007,0.029866701
mlp_0_0_outputs,10,0.12057194,0.6057474,0.2231496,-0.42036954,-0.3457672,1.0566795
mlp_0_0_outputs,11,-0.41904625,-0.18657385,-0.46031842,-0.6774998,-0.3048341,0.9336174
mlp_0_0_outputs,12,0.16946673,0.25847894,-0.096362494,-0.69115126,-0.44258115,-0.1541006
mlp_0_0_outputs,13,-0.25002566,0.03243836,-0.33988574,-0.5377081,-0.17205438,1.0799971
mlp_0_0_outputs,14,1.5439018,1.1637766,-0.4385795,-2.5464456,-5.06366,-3.5237112
mlp_0_0_outputs,15,-0.108937636,0.1874637,-0.023698503,-0.9340063,-0.7976479,0.6153022
mlp_0_0_outputs,16,0.4441875,0.45373872,-0.39851677,-1.5258971,-2.316804,-1.3961895
mlp_0_0_outputs,17,0.054231863,0.30168453,0.08444239,-0.5482804,-0.42625707,0.56406623
mlp_0_0_outputs,18,0.4630877,0.6756666,-0.20787065,-1.2996472,-1.8857911,-1.1568836
mlp_0_0_outputs,19,0.31554106,0.48936275,0.16841817,-0.35488638,-0.10342592,0.88353515
mlp_0_0_outputs,2,1.3460399,1.1077979,0.13465701,-1.024583,-1.8850161,-2.7044888
mlp_0_0_outputs,3,0.758333,0.9619839,-0.40006292,-1.3968139,-2.3027954,-0.20572773
mlp_0_0_outputs,4,-0.26600885,-0.12652521,-0.2579778,-0.82299966,-1.0001413,0.22186427
mlp_0_0_outputs,5,0.061196905,0.43820298,0.26008138,-0.2878294,0.14927289,1.1130359
mlp_0_0_outputs,6,-0.17762868,0.23451366,0.043974545,-0.39661252,-0.15003607,-0.11646476
mlp_0_0_outputs,7,0.2687323,0.5460528,0.20563167,-0.24119903,-0.61178976,0.34254006
mlp_0_0_outputs,8,0.34504616,0.19272858,-0.010011382,-0.5681838,-0.37475458,-0.10266758
mlp_0_0_outputs,9,0.20222652,0.28820497,0.006405521,-0.65953535,-0.6312551,0.36012164
mlp_0_1_outputs,0,-0.39414832,-0.16386649,-0.23727252,-0.42328447,0.2498261,2.1575677
mlp_0_1_outputs,1,0.8144431,0.718034,-0.13316578,-1.2980924,-1.8405133,-2.1926014
mlp_0_1_outputs,10,0.21648915,0.3693329,-0.030032488,-0.75621367,-1.1583331,1.6822405
mlp_0_1_outputs,11,0.35537866,0.15775625,-0.021440515,-0.25939086,0.7996869,0.9135372
mlp_0_1_outputs,12,0.5223014,0.3395875,-0.05080828,-0.9607487,-0.827214,-2.3177052
mlp_0_1_outputs,13,0.5337532,0.5165923,0.12767376,-0.29674104,-0.030591575,0.35160428
mlp_0_1_outputs,14,1.5107203,1.0141369,-0.06618419,-2.141443,-3.4116108,-2.373788
mlp_0_1_outputs,15,0.2588442,0.20835808,0.32583255,-0.008906554,0.62383884,1.9948647
mlp_0_1_outputs,16,0.6774614,0.6251512,0.117832236,-0.7811077,-0.9821313,-0.49922514
mlp_0_1_outputs,17,0.49356836,0.4139003,0.09077006,-0.5843764,-0.90711534,1.2904392
