feature,value,F,P,T
attn_0_2_outputs,_,0.360538,-0.41633132,0.24010065
attn_0_2_outputs,_,0.1031108,-0.43286213,0.6509898
attn_0_2_outputs,_,-0.4680475,0.424275,0.27287802
attn_0_2_outputs,{,-0.1449125,0.29916343,-1.1304355
attn_0_2_outputs,},-0.12763958,-0.8492832,-0.87822187
attn_0_3_outputs,(,0.38408637,0.32433215,-0.78626823
attn_0_3_outputs,),1.8424017,-0.80823916,1.11119
attn_0_3_outputs,<pad>,-0.14148471,-0.17347822,-0.57612926
attn_0_3_outputs,<s>,0.4551076,-0.44269043,1.1966313
attn_0_3_outputs,_,-1.1272726,-0.36685866,-1.1106696
attn_0_3_outputs,_,0.6653708,0.18172511,-1.0893539
attn_0_3_outputs,_,-0.3335451,-0.46508744,0.2618906
attn_0_3_outputs,_,0.88041604,-0.9968023,-1.2594752
attn_0_3_outputs,_,0.6764142,-0.28359327,0.09948932
attn_0_3_outputs,_,0.97582555,0.29198664,0.13369751
attn_0_3_outputs,_,-0.019094825,-0.1052914,0.76966816
attn_0_3_outputs,_,-0.19736119,-1.07161,1.0662504
attn_0_3_outputs,_,0.04462282,-1.099208,0.450172
attn_0_3_outputs,_,0.066519864,0.31685865,0.18214354
attn_0_3_outputs,_,0.31173593,-0.39608476,-0.18117946
attn_0_3_outputs,_,0.39668426,0.12400197,-0.530746
attn_0_3_outputs,_,1.0389487,0.3459832,0.19287606
attn_0_3_outputs,_,0.18649714,0.16916469,0.057466604
attn_0_3_outputs,{,-0.94882035,1.8610257,-1.6146144
attn_0_3_outputs,},0.92322737,-0.96379435,1.9509777
attn_1_0_outputs,(,0.08988261,0.29160804,0.12054367
attn_1_0_outputs,),1.1311572,-0.42354253,0.64966583
attn_1_0_outputs,<pad>,1.0312381,-2.3465784,-0.63651323
attn_1_0_outputs,<s>,0.27119133,0.1272779,0.1407047
attn_1_0_outputs,_,1.4408765,-1.7982488,-0.1954074
attn_1_0_outputs,_,0.08762493,-0.4327384,0.73226565
attn_1_0_outputs,_,1.4261067,0.35202658,-0.44156867
attn_1_0_outputs,_,2.1673598,-1.3590117,-1.6579275
attn_1_0_outputs,_,0.3145654,0.03355996,0.100106254
attn_1_0_outputs,_,-0.42432052,0.269392,-0.88475734
attn_1_0_outputs,_,0.13259871,0.062267523,-1.7674602
attn_1_0_outputs,_,2.163282,-1.516068,1.174477
attn_1_0_outputs,_,-0.102185674,0.59265846,-0.32157442
attn_1_0_outputs,_,1.6515119,-1.2751158,0.24760628
attn_1_0_outputs,_,-0.3946874,-1.0315741,-1.435814
attn_1_0_outputs,_,-0.15384687,0.80189407,-0.36651692
attn_1_0_outputs,_,0.30895984,0.05966105,-0.38793007
attn_1_0_outputs,_,0.37403044,-0.10167499,-1.2750552
attn_1_0_outputs,{,1.0908487,0.21674465,-1.868307
attn_1_0_outputs,},0.003973361,-1.2221944,-0.48850167
attn_1_1_outputs,0,-0.0015160479,-0.009944935,0.13718522
attn_1_1_outputs,1,-0.5944761,-0.19240136,0.43841976
attn_1_1_outputs,10,-0.31166822,-0.6969789,-0.31392866
attn_1_1_outputs,11,-0.2036816,0.78109384,-0.7501913
attn_1_1_outputs,12,-0.4337324,-0.4813659,1.6194055
attn_1_1_outputs,13,0.76935244,0.111197315,0.15058187
attn_1_1_outputs,14,0.33766615,0.2784178,-0.66064477
attn_1_1_outputs,15,5.9020643,-6.2338862,-3.6173325
attn_1_1_outputs,16,-0.14615445,-0.343231,-0.711185
attn_1_1_outputs,17,-0.34301844,-0.08574835,-0.041155457
attn_1_1_outputs,18,-0.28046945,0.58943796,-0.23410183
attn_1_1_outputs,19,0.28627115,-0.7194054,-0.868257
attn_1_1_outputs,2,-0.15084516,0.6047259,-0.32115507
attn_1_1_outputs,3,-1.2205616,1.3542007,0.0063539706
attn_1_1_outputs,4,-0.6421549,0.37115896,-1.2413087
attn_1_1_outputs,5,0.6431406,0.086504065,-0.5541436
attn_1_1_outputs,6,-0.8453856,0.29102328,2.239081
attn_1_1_outputs,7,0.31315,0.16922241,0.10031067
attn_1_1_outputs,8,0.6144358,-0.43727803,-0.24979836
attn_1_1_outputs,9,0.85169095,-1.476431,-1.2659624
attn_1_2_outputs,0,-1.0733516,0.85268813,1.3207555
attn_1_2_outputs,1,0.11280389,0.35035998,0.03491307
attn_1_2_outputs,10,-0.08426056,-0.6887168,-0.2656438
attn_1_2_outputs,11,-0.10291968,0.37444416,0.17116284
attn_1_2_outputs,12,1.790511,-1.4359273,0.5246676
attn_1_2_outputs,13,-0.5946087,1.4061759,-0.18339929
attn_1_2_outputs,14,0.046571683,0.5754157,-0.07552669
attn_1_2_outputs,15,-1.1803805,-0.59901947,0.36049893
attn_1_2_outputs,16,-0.46639884,0.8211666,-0.9303662
attn_1_2_outputs,17,0.45606154,-0.13042101,0.8401334
attn_1_2_outputs,18,-0.6379103,0.15620999,-0.0115548875
attn_1_2_outputs,19,0.1788508,0.07947842,1.217924
attn_1_2_outputs,2,0.11888407,-0.75941014,-0.32042688
attn_1_2_outputs,3,-0.21554099,-0.26812688,0.19672872
attn_1_2_outputs,4,-0.08497986,1.1390457,0.43428633
attn_1_2_outputs,5,0.5113891,-1.1522924,-1.2284113
attn_1_2_outputs,6,-0.96477664,0.18276602,1.7111747
attn_1_2_outputs,7,-0.27872163,-0.103216514,0.33283725
attn_1_2_outputs,8,1.8264064,-0.8779256,0.28130803
attn_1_2_outputs,9,0.5975319,0.27117854,-1.0650126
attn_1_3_outputs,(,1.6088624,-0.5273009,-1.0628638
attn_1_3_outputs,),0.85211194,-0.7651433,-0.16858263
attn_1_3_outputs,<pad>,-0.52739465,0.541635,-0.2506434
attn_1_3_outputs,<s>,-0.63724154,1.9819258,-0.9013107
attn_1_3_outputs,_,-0.0058553577,-0.54060405,-1.2092891
attn_1_3_outputs,_,2.2821367,0.013990683,-0.89276105
attn_1_3_outputs,_,0.7275777,0.8395076,0.28403968
attn_1_3_outputs,_,-0.20084892,-0.71811014,-0.8541798
attn_1_3_outputs,_,-0.0949238,0.7294574,-0.065174654
attn_1_3_outputs,_,0.81247306,0.63586575,0.5907505
attn_1_3_outputs,_,0.5629071,0.811114,-0.91686755
attn_1_3_outputs,_,0.7562287,1.3508785,-1.9038949
attn_1_3_outputs,_,-0.17547688,-0.3977283,-0.3611557
attn_1_3_outputs,_,0.8035682,0.9596028,-1.0855237
attn_1_3_outputs,_,0.6321827,0.21504523,-0.97106844
attn_1_3_outputs,_,-0.45838222,-0.150052,-0.4574052
attn_1_3_outputs,_,-1.2886567,1.0917203,-1.4987828
attn_1_3_outputs,_,0.04125887,-0.057794914,-0.71655923
attn_1_3_outputs,{,2.0600793,-0.5006552,-0.78575736
attn_1_3_outputs,},0.87725925,-0.42228314,0.26159903
attn_2_0_outputs,0,-0.35402176,0.015608626,-0.2925859
attn_2_0_outputs,1,-0.35856438,0.05507106,-0.43780392
attn_2_0_outputs,10,0.08620504,1.1972669,-1.5705839
attn_2_0_outputs,11,0.36666378,-0.6556273,-0.5239782
attn_2_0_outputs,12,0.9533164,-1.1240008,1.4072975
attn_2_0_outputs,13,0.075737335,0.84240186,-2.1902063
attn_2_0_outputs,14,-0.5770152,0.85871464,-0.054919567
attn_2_0_outputs,15,3.3064342,-3.2812614,-1.8924955
attn_2_0_outputs,16,-0.6239571,0.0802908,-0.09927679
attn_2_0_outputs,17,0.47383118,0.23350331,-0.9079018
attn_2_0_outputs,18,0.5552085,0.15639073,2.457694
attn_2_0_outputs,19,-0.4726462,0.36427698,-0.6285093
attn_2_0_outputs,2,0.33455482,0.8331228,1.4711317
attn_2_0_outputs,3,-1.2019746,0.29944268,0.5081529
attn_2_0_outputs,4,-0.8591511,0.8043542,1.3633144
attn_2_0_outputs,5,-0.3420186,-0.45819706,0.07758165
attn_2_0_outputs,6,-0.20195368,0.3944375,-0.92426145
attn_2_0_outputs,7,-0.47488582,-0.26124147,0.29856032
attn_2_0_outputs,8,0.46026137,-0.061270438,0.30600557
attn_2_0_outputs,9,2.7819698,-2.6277344,-1.7446866
attn_2_1_outputs,0,-0.075526625,1.1871418,-0.48173115
attn_2_1_outputs,1,0.5000033,-0.24846885,-1.1029128
attn_2_1_outputs,10,0.62283987,-0.20410596,0.17309563
attn_2_1_outputs,11,0.8834703,-0.8279061,-0.3894569
attn_2_1_outputs,12,0.8689993,-0.9623579,-0.97460127
attn_2_1_outputs,13,-0.46358964,0.23106669,0.10786996
attn_2_1_outputs,14,-0.51588136,0.33892396,-0.9713095
attn_2_1_outputs,15,0.39857945,0.33160073,0.58049905
attn_2_1_outputs,16,0.55382735,0.40504393,-0.06797974
attn_2_1_outputs,17,-0.30895147,-0.4874678,-0.15886934
attn_2_1_outputs,18,-1.3079562,-0.11785597,-1.6791816
attn_2_1_outputs,19,-0.037479483,-0.15949334,0.12855855
attn_2_1_outputs,2,0.38676888,-1.5697368,-0.0125745125
attn_2_1_outputs,3,-0.928411,-0.07536788,-0.12267568
attn_2_1_outputs,4,-0.6814245,0.22050498,0.39360592
attn_2_1_outputs,5,1.006453,-0.4071869,-0.028571818
attn_2_1_outputs,6,1.9527539,-1.415882,-0.28848183
attn_2_1_outputs,7,-0.26701155,0.46479455,0.24293153
attn_2_1_outputs,8,0.7367161,0.28901446,-0.6326096
attn_2_1_outputs,9,2.900085,-2.0551374,-2.9471583
attn_2_2_outputs,0,-0.9492737,0.13746656,1.6792185
attn_2_2_outputs,1,-1.0637249,0.21071014,-0.4378241
attn_2_2_outputs,10,0.14109072,0.11995919,-0.8499189
attn_2_2_outputs,11,0.30268452,-0.4485283,-0.2501257
attn_2_2_outputs,12,-0.27773714,0.4431008,-0.78651357
attn_2_2_outputs,13,-0.0726032,0.594958,1.2489387
attn_2_2_outputs,14,-0.045521777,-0.6340163,0.26282835
attn_2_2_outputs,15,5.9081125,-4.4526677,-8.099879
attn_2_2_outputs,16,0.1677966,0.6312342,0.06763275
attn_2_2_outputs,17,-1.0051224,0.3144259,0.2982119
attn_2_2_outputs,18,-0.013484513,0.12430605,2.8129952
attn_2_2_outputs,19,0.5081576,-0.4702646,0.5940895
attn_2_2_outputs,2,0.69448334,-1.3594311,0.4107237
attn_2_2_outputs,3,-1.3211334,1.5958701,1.708726
attn_2_2_outputs,4,0.6615787,0.28061467,-0.205966
attn_2_2_outputs,5,-0.055732634,0.17107162,1.6487442
attn_2_2_outputs,6,-0.31220806,0.98044497,-1.1645278
attn_2_2_outputs,7,-0.59658533,-0.008541654,0.26859778
attn_2_2_outputs,8,0.16029602,0.17677663,-0.6888818
attn_2_2_outputs,9,0.13843404,-0.5402922,-0.7119866
attn_2_3_outputs,(,-0.55360126,1.0582107,1.6670961
attn_2_3_outputs,),7.565519,-8.526026,-1.7307813
attn_2_3_outputs,<pad>,-0.12142045,-0.5484848,-0.17473125
attn_2_3_outputs,<s>,-2.2979317,1.5710292,2.1573617
attn_2_3_outputs,_,-0.3391171,0.37531912,0.31471238
attn_2_3_outputs,_,-0.07442146,0.3141054,-0.18626346
attn_2_3_outputs,_,0.4798871,0.016866319,0.17143679
attn_2_3_outputs,_,-0.12110367,-0.24096787,-1.2364712
attn_2_3_outputs,_,0.10845669,0.044143945,-0.22344388
attn_2_3_outputs,_,0.37376574,-0.0604193,-0.12546498
attn_2_3_outputs,_,0.0759279,0.21008657,-0.02858279
attn_2_3_outputs,_,0.24083726,0.2719029,0.26013935
attn_2_3_outputs,_,-0.22069128,-0.05504505,-0.44155937
attn_2_3_outputs,_,-0.0558141,-0.9562426,0.029853702
attn_2_3_outputs,_,0.0066372016,-0.30644712,-0.020877985
attn_2_3_outputs,_,1.1972156,0.3828518,0.4438248
attn_2_3_outputs,_,-0.058026396,-0.43383804,-0.09835338
attn_2_3_outputs,_,0.70817393,0.10204985,-0.0997403
attn_2_3_outputs,{,-0.71772045,0.41494268,0.2789192
attn_2_3_outputs,},5.487587,-5.3918986,-2.168253
mlp_0_0_outputs,0,-0.5753653,0.38566777,-0.3562614
mlp_0_0_outputs,1,2.4190183,-1.4744034,-2.2055042
mlp_0_0_outputs,10,-0.24477276,-0.7527984,1.1546326
mlp_0_0_outputs,11,0.30707785,0.3354154,0.33076355
mlp_0_0_outputs,12,-0.5296235,1.0586799,-5.9784875
mlp_0_0_outputs,13,0.14672272,0.17648539,0.46258098
mlp_0_0_outputs,14,-0.4387857,-0.29250497,0.010310954
mlp_0_0_outputs,15,-2.209991,2.146952,0.6724138
mlp_0_0_outputs,16,0.3960507,0.37380508,-0.46028483
mlp_0_0_outputs,17,-0.52101284,-0.67979306,-0.19953594
mlp_0_0_outputs,18,-2.0480688,1.8308161,0.662364
mlp_0_0_outputs,19,0.4024714,-0.15671444,0.95608366
mlp_0_0_outputs,2,0.28805646,0.7462798,-0.31464326
mlp_0_0_outputs,3,0.22786793,0.2519632,0.44711265
mlp_0_0_outputs,4,0.06193037,-0.0028335399,0.3056684
mlp_0_0_outputs,5,0.5894838,0.34899148,0.496383
mlp_0_0_outputs,6,0.94189346,0.26888615,1.0199684
mlp_0_0_outputs,7,-0.017171392,0.2270898,1.3820485
mlp_0_0_outputs,8,-0.12641844,-0.2609699,0.42611638
mlp_0_0_outputs,9,-0.78483593,-0.31852543,2.2368772
mlp_0_1_outputs,0,-1.1996635,0.20463349,0.6798117
mlp_0_1_outputs,1,-0.3869328,0.2982051,-0.52413505
mlp_0_1_outputs,10,-0.009225932,0.43583027,-0.25901547
mlp_0_1_outputs,11,-0.19436654,-0.42373857,-0.11776632
mlp_0_1_outputs,12,-0.40824044,-0.5722372,0.38536844
mlp_0_1_outputs,13,0.3177206,-0.25492007,-0.5016195
mlp_0_1_outputs,14,0.39647412,0.44649604,0.44871673
mlp_0_1_outputs,15,0.21326654,-0.006897894,0.06399808
mlp_0_1_outputs,16,-0.18297145,-0.686543,-1.1956047
mlp_0_1_outputs,17,0.07196887,-0.37575474,-0.09462295
mlp_0_1_outputs,18,0.10087472,-0.12806757,0.021731114
mlp_0_1_outputs,19,-0.5974243,-1.0012867,-0.3199352
mlp_0_1_outputs,2,-0.4524359,-0.00771972,-0.020280493
mlp_0_1_outputs,3,-0.65951633,0.2774512,-0.7014193
mlp_0_1_outputs,4,0.4099397,0.16685829,0.30365533
mlp_0_1_outputs,5,-0.16322601,0.32774082,-1.1368036
mlp_0_1_outputs,6,0.017611232,0.9865955,-0.47590822
mlp_0_1_outputs,7,-0.2719223,-0.7458124,-0.40259305
mlp_0_1_outputs,8,-1.3653449,-0.60812706,0.3517327
mlp_0_1_outputs,9,0.35803366,-0.19881307,-1.3513657
mlp_0_2_outputs,0,0.46588963,-0.8180409,-0.092976354
mlp_0_2_outputs,1,-0.887676,0.6529875,1.1634504
mlp_0_2_outputs,10,-1.4107662,0.6000858,-0.048368465
mlp_0_2_outputs,11,-0.9498046,0.24432757,-0.31377882
mlp_0_2_outputs,12,-1.4879725,1.1133747,0.31413224
mlp_0_2_outputs,13,-0.2451142,0.9471501,0.38269633
mlp_0_2_outputs,14,-1.1254781,1.721741,0.9658518
mlp_0_2_outputs,15,-0.46058708,1.4579165,-0.16623384
mlp_0_2_outputs,16,-0.5869792,0.6247641,1.0161226
mlp_0_2_outputs,17,0.07486525,0.9026961,0.42742133
mlp_0_2_outputs,18,-0.66001767,-0.19608073,1.4725174
mlp_0_2_outputs,19,-0.88484496,0.91455793,0.24332874
mlp_0_2_outputs,2,-1.1239113,1.3806922,1.6630802
mlp_0_2_outputs,3,-1.4673098,-0.31351373,0.49834034
mlp_0_2_outputs,4,-1.6353714,1.4894805,0.7829319
mlp_0_2_outputs,5,0.09245607,0.21579541,-1.0009314
mlp_0_2_outputs,6,-1.1045624,1.6049688,0.26602265
mlp_0_2_outputs,7,-0.48629805,0.9466456,0.042768855
mlp_0_2_outputs,8,-0.7812213,0.038238287,0.35178566
mlp_0_2_outputs,9,0.054146536,1.4372898,0.74622774
mlp_0_3_outputs,0,-0.97545916,0.4634975,0.81693196
mlp_0_3_outputs,1,-0.2062226,0.4691017,-0.6362968
mlp_0_3_outputs,10,0.24698089,-0.26135495,-1.0781354
mlp_0_3_outputs,11,0.32916376,0.30235216,0.025318773
mlp_0_3_outputs,12,0.7577147,-0.00558354,-1.2154763
mlp_0_3_outputs,13,-0.28527907,-0.59573984,0.8804805
mlp_0_3_outputs,14,0.5457884,-0.07620172,-2.3336098
mlp_0_3_outputs,15,0.2175323,-0.04854756,0.4174504
mlp_0_3_outputs,16,0.4567378,-0.2551192,0.046912402
mlp_0_3_outputs,17,-0.01256125,0.46887848,1.7215841
mlp_0_3_outputs,18,0.3576452,-0.29050678,-0.4922371
mlp_0_3_outputs,19,0.5552144,0.18942808,0.29184046
mlp_0_3_outputs,2,-0.2045812,-0.49882454,2.676156
mlp_0_3_outputs,3,0.78312755,0.17202106,-1.8503015
mlp_0_3_outputs,4,1.5587645,-0.5446289,-4.3607287
mlp_0_3_outputs,5,-0.526544,-1.2354994,2.4148881
mlp_0_3_outputs,6,0.29398677,-0.56590754,-1.1008495
mlp_0_3_outputs,7,0.93710256,0.9656622,-1.6116635
mlp_0_3_outputs,8,0.20307787,-0.34287387,1.1928556
mlp_0_3_outputs,9,0.022628475,-0.6712455,-0.2908144
mlp_1_0_outputs,0,-0.1401804,-0.5340035,-0.2632762
mlp_1_0_outputs,1,-0.22851288,-0.22763501,0.6326709
mlp_1_0_outputs,10,0.5424171,0.9433095,0.32213053
mlp_1_0_outputs,11,0.38929346,-0.8035728,0.46551946
mlp_1_0_outputs,12,0.56941366,-0.05452768,-0.10133165
mlp_1_0_outputs,13,0.6625409,0.068834245,-0.5015202
mlp_1_0_outputs,14,0.6412059,0.5698858,-0.20363434
mlp_1_0_outputs,15,0.47523108,-0.09848329,0.2375408
mlp_1_0_outputs,16,0.49505657,-0.062649444,-0.8211146
mlp_1_0_outputs,17,-0.39632106,-0.70121086,0.38137344
mlp_1_0_outputs,18,-0.5597545,0.28552815,-0.17931852
mlp_1_0_outputs,19,0.58106655,0.081515014,0.0054720333
mlp_1_0_outputs,2,0.08105596,0.027621279,-0.13368967
mlp_1_0_outputs,3,-0.14035925,-0.5220276,-0.70490855
mlp_1_0_outputs,4,0.19450073,0.02539592,0.13940018
mlp_1_0_outputs,5,0.44690877,0.121997066,1.3710451
mlp_1_0_outputs,6,-0.29942968,0.21822454,0.19139972
mlp_1_0_outputs,7,0.22923794,-0.051322915,-0.3162238
mlp_1_0_outputs,8,-0.18249643,-0.78125095,-0.9870869
mlp_1_0_outputs,9,-0.2453695,0.3274524,1.4230675
mlp_1_1_outputs,0,0.39419013,-0.20990781,0.35412708
mlp_1_1_outputs,1,0.5426555,-1.3636482,-0.028278476
mlp_1_1_outputs,10,0.067520574,-0.61736214,0.14560173
mlp_1_1_outputs,11,-0.47484446,-0.13938352,0.5277584
mlp_1_1_outputs,12,-0.5358979,-0.5399137,0.00052029395
mlp_1_1_outputs,13,0.2198917,-0.17663845,0.2937494
mlp_1_1_outputs,14,-0.1573941,0.09637842,0.298746
mlp_1_1_outputs,15,-0.53958106,-0.5918124,-0.12158301
mlp_1_1_outputs,16,0.03234205,0.030232914,0.39221868
mlp_1_1_outputs,17,0.5669679,-0.63126266,-1.7408952
mlp_1_1_outputs,18,-0.27760032,0.1250164,0.45319793
mlp_1_1_outputs,19,-0.11383237,-0.16987558,0.6834953
mlp_1_1_outputs,2,0.54673463,-0.19904453,0.7652997
mlp_1_1_outputs,3,-0.6438275,-0.5051103,-0.12365779
mlp_1_1_outputs,4,1.0383128,0.23974958,0.8694416
mlp_1_1_outputs,5,-0.15088433,-0.14689498,0.65326446
mlp_1_1_outputs,6,0.22395961,0.56608635,-0.818003
mlp_1_1_outputs,7,0.25143495,0.14199881,0.33820164
mlp_1_1_outputs,8,-0.17861088,0.21555966,0.6938974
mlp_1_1_outputs,9,0.15992838,-0.7212156,0.14739387
mlp_1_2_outputs,0,0.7185578,0.28523645,0.15595444
mlp_1_2_outputs,1,0.47581178,0.71670824,1.7420914
mlp_1_2_outputs,10,0.92895055,0.18774465,0.7186236
mlp_1_2_outputs,11,0.43613404,-0.2735537,-0.10562566
mlp_1_2_outputs,12,0.7324096,-0.2613094,0.3721222
mlp_1_2_outputs,13,-0.11623575,0.24083114,0.2904146
mlp_1_2_outputs,14,0.4538818,-0.1062536,-0.7837027
mlp_1_2_outputs,15,0.3797212,-0.34614584,-0.0721938
mlp_1_2_outputs,16,0.84845734,-0.7770675,-0.5291199
mlp_1_2_outputs,17,0.08541652,-0.1366984,0.33617273
mlp_1_2_outputs,18,0.282045,0.12091055,-0.42926997
mlp_1_2_outputs,19,-0.73639494,-0.8019774,-0.13750242
mlp_1_2_outputs,2,-0.01982622,-0.065747865,0.3106876
mlp_1_2_outputs,3,0.44934255,-0.04648786,-0.50173235
mlp_1_2_outputs,4,0.11247105,0.012027253,-0.06559546
mlp_1_2_outputs,5,-0.28582063,-0.4131206,0.22821613
mlp_1_2_outputs,6,0.66720957,-0.6100911,0.45171833
mlp_1_2_outputs,7,-0.38477233,0.102901064,-0.40823787
mlp_1_2_outputs,8,0.7083811,0.3294389,0.79157656
mlp_1_2_outputs,9,0.12277934,-0.24692287,-0.2830433
mlp_1_3_outputs,0,-0.07917527,-0.39843664,-0.39350173
mlp_1_3_outputs,1,0.3239535,-0.9468678,0.24878728
mlp_1_3_outputs,10,0.24859601,0.36328933,-0.21476202
mlp_1_3_outputs,11,0.423226,-0.028345753,-0.5481236
mlp_1_3_outputs,12,-0.59873694,-0.18705,-0.9808037
mlp_1_3_outputs,13,0.65604854,0.044935897,0.42424592
mlp_1_3_outputs,14,-0.1879819,-0.53590566,-0.3287593
mlp_1_3_outputs,15,-0.55505115,-0.4469612,-1.7712623
mlp_1_3_outputs,16,0.90283656,0.3908637,1.0089239
mlp_1_3_outputs,17,-0.34096083,-0.3373378,0.055291932
mlp_1_3_outputs,18,0.51572186,0.5544055,-0.54673445
mlp_1_3_outputs,19,0.9349744,-0.16460423,-0.20749946
mlp_1_3_outputs,2,0.68644196,-0.54544693,-0.023813285
mlp_1_3_outputs,3,0.32067356,-0.00067533116,-0.5105668
mlp_1_3_outputs,4,-0.13610616,-0.03548339,-0.3988879
mlp_1_3_outputs,5,-0.13636479,-0.7149968,-0.3674523
mlp_1_3_outputs,6,0.14140445,0.56889033,0.5042998
mlp_1_3_outputs,7,0.1297743,-0.2187988,-0.5685399
mlp_1_3_outputs,8,0.06802401,-0.3758297,-0.57706994
mlp_1_3_outputs,9,-0.17031579,-0.23607779,-0.48380724
mlp_2_0_outputs,0,-0.24097829,-0.37219453,0.07802398
mlp_2_0_outputs,1,0.26681927,-0.35932395,-0.22139531
mlp_2_0_outputs,10,-0.95372975,0.53726953,0.37855783
mlp_2_0_outputs,11,-0.8881722,-0.9539966,-1.008922
mlp_2_0_outputs,12,0.03508794,0.13175046,-0.108480945
mlp_2_0_outputs,13,1.152233,0.10656379,-0.32233453
mlp_2_0_outputs,14,0.21102719,-0.55459416,-0.772764
mlp_2_0_outputs,15,-0.34864414,0.036748387,0.37725458
mlp_2_0_outputs,16,0.22975332,0.34911835,0.24660449
mlp_2_0_outputs,17,0.4135306,0.7698842,-0.027860371
mlp_2_0_outputs,18,1.2066897,-1.0249023,-2.2428684
mlp_2_0_outputs,19,1.6018806,-2.1261425,1.7080178
mlp_2_0_outputs,2,-1.1587089,1.1077348,0.11936023
mlp_2_0_outputs,3,0.7444385,-0.66194314,-0.33283365
mlp_2_0_outputs,4,0.5556581,-0.1843163,-0.67805994
mlp_2_0_outputs,5,-0.7084302,-0.10520852,-0.4961546
mlp_2_0_outputs,6,0.38137564,-0.78471714,-0.2921724
mlp_2_0_outputs,7,0.19539039,0.057011798,0.5245164
mlp_2_0_outputs,8,-0.36718613,0.12262293,0.15659203
mlp_2_0_outputs,9,0.11593828,-0.7106758,-0.33605957
mlp_2_1_outputs,0,0.8621805,-0.7975347,-0.27709246
mlp_2_1_outputs,1,0.037805647,-0.42923498,-0.62110096
mlp_2_1_outputs,10,-0.29036126,0.65879035,-0.2794122
mlp_2_1_outputs,11,0.050107345,0.31785995,-0.09613227
mlp_2_1_outputs,12,0.62247944,-0.57988656,-0.19074439
