feature,value,F,P,T
attn_0_1_outputs,_,0.32513317,-0.18806143,-0.08368138
attn_0_1_outputs,_,0.5724323,0.3678671,0.053140327
attn_0_1_outputs,_,0.66775906,0.44575515,-0.0577149
attn_0_1_outputs,_,0.5072472,0.45365363,-0.21906465
attn_0_1_outputs,_,0.75751024,-0.037917428,-0.34669206
attn_0_1_outputs,_,-0.223021,0.07122271,-0.4241759
attn_0_1_outputs,_,0.2668862,0.78556013,-1.1906582
attn_0_1_outputs,_,0.053369693,-0.3630371,-0.8611906
attn_0_1_outputs,_,0.7223925,0.49949792,-0.116028085
attn_0_1_outputs,_,-0.49527368,-0.15846671,-0.29864955
attn_0_1_outputs,_,-0.058725063,0.9182552,0.16523641
attn_0_1_outputs,_,-0.025842488,-0.34323478,-0.20721798
attn_0_1_outputs,_,1.0492102,0.98924196,-0.54034
attn_0_1_outputs,_,0.1696032,-0.13175306,-0.5750841
attn_0_1_outputs,_,-0.7418247,0.5653739,0.011579436
attn_0_1_outputs,_,-0.41152528,0.7192642,-0.050989255
attn_0_1_outputs,_,0.5947518,-0.24292833,0.3537214
attn_0_1_outputs,{,0.25229743,0.08862505,-1.5555412
attn_0_1_outputs,},-0.6437444,-0.35085067,0.76967216
attn_0_2_outputs,(,0.24393705,0.9083878,0.92020464
attn_0_2_outputs,),2.071371,-0.47690943,-0.09208214
attn_0_2_outputs,<pad>,-0.23119533,0.22696851,0.0453144
attn_0_2_outputs,<s>,0.20350158,-0.60530937,-0.036509577
attn_0_2_outputs,_,-0.6012617,-0.28768235,-0.41163397
attn_0_2_outputs,_,0.3524512,0.43120062,-0.090070575
attn_0_2_outputs,_,-0.3344587,-0.6185626,0.16209053
attn_0_2_outputs,_,-0.34796226,0.8993294,0.29832265
attn_0_2_outputs,_,-0.013811296,0.46985757,-0.27673492
attn_0_2_outputs,_,-0.017076371,-0.94770324,-0.13892557
attn_0_2_outputs,_,-0.09118479,0.7943974,0.032493092
attn_0_2_outputs,_,-0.6588865,0.14875911,-0.24031144
attn_0_2_outputs,_,-0.16530791,-0.007992076,-0.13293107
attn_0_2_outputs,_,-0.08833191,1.1252114,0.29072902
attn_0_2_outputs,_,0.6209992,0.0046338327,0.91404015
attn_0_2_outputs,_,-0.2485704,-0.3503469,-0.076786436
attn_0_2_outputs,_,0.04984313,0.3317807,-0.038382858
attn_0_2_outputs,_,-0.34452382,0.8883198,0.73032546
attn_0_2_outputs,_,-0.5094279,-0.30328485,-0.52498466
attn_0_2_outputs,_,-0.36013368,0.94853127,0.3173949
attn_0_2_outputs,_,-0.28276902,-0.88152677,-0.3345864
attn_0_2_outputs,_,0.65971327,0.27410847,-0.4852481
attn_0_2_outputs,_,0.679651,0.67391616,-0.04480371
attn_0_2_outputs,_,1.2381141,0.28489453,0.0036480974
attn_0_2_outputs,_,0.4187055,0.7162826,-1.564246
attn_0_2_outputs,_,-0.21623382,-0.3751291,-0.9210969
attn_0_2_outputs,_,-0.3203667,-0.26660264,0.49163994
attn_0_2_outputs,_,0.099572204,0.3954199,0.40208435
attn_0_2_outputs,_,-0.045992374,-0.067049466,0.8135382
attn_0_2_outputs,_,0.39926684,0.40423417,-0.42553356
attn_0_2_outputs,_,-0.19353817,0.8086893,-0.61776096
attn_0_2_outputs,_,-0.53108263,0.28077102,0.12558827
attn_0_2_outputs,_,-0.19136384,-0.19739668,0.0039259396
attn_0_2_outputs,_,-0.09966066,0.31586465,-1.0382872
attn_0_2_outputs,_,0.03654009,0.32995018,-1.1590343
attn_0_2_outputs,_,-0.19498256,0.77977246,0.062525675
attn_0_2_outputs,_,-0.103370234,-0.10113946,0.84353954
attn_0_2_outputs,_,1.1387303,-0.31014824,-0.7117872
attn_0_2_outputs,{,-0.06041334,0.7663429,0.733029
attn_0_2_outputs,},0.6220485,-0.58449113,-0.28381673
attn_0_3_outputs,(,1.8038349,-0.6730808,0.79490256
attn_0_3_outputs,),1.5384973,-1.3184099,-0.07699924
attn_0_3_outputs,<pad>,-0.45677513,-0.33149308,0.42418507
attn_0_3_outputs,<s>,0.34771335,-1.2197558,1.3460078
attn_0_3_outputs,_,-1.2826737,2.2680764,-0.84780335
attn_0_3_outputs,_,-1.6216663,2.2425928,1.4750153
attn_0_3_outputs,_,-1.7118245,1.7921002,-0.065689884
attn_0_3_outputs,_,-2.151606,1.9315922,-1.3313454
attn_0_3_outputs,_,-1.9646432,1.2486333,-0.17327039
attn_0_3_outputs,_,-2.2262106,1.5486333,-0.9289219
attn_0_3_outputs,_,-2.3587353,2.246947,0.9761662
attn_0_3_outputs,_,-2.843831,0.8713551,-1.2747164
attn_0_3_outputs,_,-2.0055385,2.5424166,0.37728286
attn_0_3_outputs,_,-1.9829077,2.9259508,1.0309776
attn_0_3_outputs,_,-2.1543183,2.0403001,-0.22432043
attn_0_3_outputs,_,-1.2683804,2.288535,0.69383454
attn_0_3_outputs,_,-2.0252898,2.5238745,0.052855033
attn_0_3_outputs,_,0.21435198,0.6042839,-0.66007
attn_0_3_outputs,_,-0.08308878,0.40726736,0.28169435
attn_0_3_outputs,_,-0.11006639,-0.14397827,-0.11745996
attn_0_3_outputs,_,-0.51524276,0.10244125,-0.045233224
attn_0_3_outputs,_,-0.30081487,0.14899886,0.11432703
attn_0_3_outputs,_,0.61383265,0.24768898,0.2779676
attn_0_3_outputs,_,0.16904551,-0.4378214,0.18528457
attn_0_3_outputs,_,0.5827184,0.87126833,-1.1250204
attn_0_3_outputs,_,0.3078555,-0.08881229,-0.39940706
attn_0_3_outputs,_,-0.44293648,0.50818974,0.053685516
attn_0_3_outputs,_,0.3371154,1.2835083,-0.08607846
attn_0_3_outputs,_,-0.24459803,-0.008651133,-0.2069534
attn_0_3_outputs,_,0.04197932,1.0558763,-0.31665987
attn_0_3_outputs,_,0.37528664,-0.62284493,-0.097442865
attn_0_3_outputs,_,-0.63842195,1.4808066,-0.31277105
attn_0_3_outputs,_,-0.9120674,0.2992315,0.37223798
attn_0_3_outputs,_,-0.41790184,0.1819823,0.25620243
attn_0_3_outputs,_,-0.33741614,0.69668895,0.4799183
attn_0_3_outputs,_,-0.80905515,0.4843861,0.10895582
attn_0_3_outputs,_,0.06735574,0.5976564,0.43601647
attn_0_3_outputs,_,0.16362002,-0.17864548,0.57990134
attn_0_3_outputs,{,2.7744572,-1.5576226,-1.5056101
attn_0_3_outputs,},1.6352429,-0.8588604,0.18542728
attn_1_0_outputs,0,0.1896538,0.27849743,0.578289
attn_1_0_outputs,1,-0.836616,1.2974907,-0.27776924
attn_1_0_outputs,10,0.36599544,-0.594828,0.13536261
attn_1_0_outputs,11,0.40713868,0.23885357,0.72741467
attn_1_0_outputs,12,-0.38544193,-0.46625537,1.266173
attn_1_0_outputs,13,0.030598655,-0.40365088,0.14507253
attn_1_0_outputs,14,0.37262574,-1.4018041,0.535225
attn_1_0_outputs,15,-0.20824069,-0.08494892,-0.35610583
attn_1_0_outputs,16,1.6798514,-1.2276692,-0.4167181
attn_1_0_outputs,17,-0.122577175,-0.3737984,1.2087106
attn_1_0_outputs,18,-0.48058102,-0.21196547,0.8612816
attn_1_0_outputs,19,1.2112827,-1.0299288,0.6482932
attn_1_0_outputs,2,0.69937277,-1.507595,-0.44128945
attn_1_0_outputs,20,0.5134767,0.5852339,0.41370466
attn_1_0_outputs,21,0.4537019,0.6744823,1.2912782
attn_1_0_outputs,22,-0.604429,-0.58150524,0.4429463
attn_1_0_outputs,23,-0.5514654,-1.2920805,0.6181617
attn_1_0_outputs,24,-0.090375364,-0.2991993,0.41780367
attn_1_0_outputs,25,-0.4127384,1.1683623,-0.85166067
attn_1_0_outputs,26,0.0074174264,-0.38682747,0.9861695
attn_1_0_outputs,27,-1.2820026,0.5440214,0.55683154
attn_1_0_outputs,28,-0.52659166,0.8362728,1.522475
attn_1_0_outputs,29,1.3922535,-0.24001192,0.23800148
attn_1_0_outputs,3,0.67574275,-1.6794418,0.35759604
attn_1_0_outputs,30,-0.5794041,0.6850989,1.0017693
attn_1_0_outputs,31,-0.031717867,-0.7818372,-0.4426867
attn_1_0_outputs,32,0.051324222,0.6515677,0.2582666
attn_1_0_outputs,33,0.16711785,-0.58471286,-0.13649578
attn_1_0_outputs,34,0.73024315,0.09613192,-0.04850015
attn_1_0_outputs,35,-0.34298953,0.6262268,-0.35817194
attn_1_0_outputs,36,-0.14268135,-0.6114501,1.3003833
attn_1_0_outputs,37,-2.2641196,0.4618926,-1.1422913
attn_1_0_outputs,38,0.24357885,0.06734453,-0.28782624
attn_1_0_outputs,39,-0.017550785,-0.13562939,-0.21909608
attn_1_0_outputs,4,-0.52044153,1.1635262,-0.40668792
attn_1_0_outputs,5,1.6789588,-1.0360953,0.50355357
attn_1_0_outputs,6,0.84117156,-0.10715294,1.1716249e-05
attn_1_0_outputs,7,-0.6520323,-0.8310573,-0.16254725
attn_1_0_outputs,8,0.15198633,-0.5995682,1.0834469
attn_1_0_outputs,9,-0.26887512,0.0135315675,0.20747946
attn_1_1_outputs,0,0.08850719,0.14292946,0.6284293
attn_1_1_outputs,1,0.28467458,0.6449307,-1.7813882
attn_1_1_outputs,10,2.3891928,-1.6216421,1.2292508
attn_1_1_outputs,11,-0.021770773,1.0559736,-0.10947106
attn_1_1_outputs,12,-0.0060395272,-1.9624467,2.413101
attn_1_1_outputs,13,0.0654115,-0.091214366,0.07996927
attn_1_1_outputs,14,-3.8755853,1.9062237,2.6355424
attn_1_1_outputs,15,-0.08181338,-0.017919611,-0.37880996
attn_1_1_outputs,16,1.6714704,-2.0130413,0.81955665
attn_1_1_outputs,17,-0.41168505,-1.336513,4.1723046
attn_1_1_outputs,18,0.9501687,-1.1839986,0.7772869
attn_1_1_outputs,19,0.5658988,-1.9190919,-0.9334197
attn_1_1_outputs,2,1.8921323,-2.0465238,-1.6455163
attn_1_1_outputs,20,0.46492743,0.3054057,-0.35201108
attn_1_1_outputs,21,1.7854793,-0.024032408,2.3712368
attn_1_1_outputs,22,-0.1295395,-0.121264555,1.3020833
attn_1_1_outputs,23,0.05883562,-0.8048718,-0.35854062
attn_1_1_outputs,24,-0.63237566,-0.1798952,0.051515974
attn_1_1_outputs,25,0.929263,0.08744664,0.048568107
attn_1_1_outputs,26,-0.3339663,-0.14616911,0.24537326
attn_1_1_outputs,27,-1.0716175,0.3194808,0.55264753
attn_1_1_outputs,28,0.21009707,-0.5698441,0.7205603
attn_1_1_outputs,29,0.0019881844,-0.78811455,-0.14491156
attn_1_1_outputs,3,-0.066816874,-0.638288,0.75478816
attn_1_1_outputs,30,-0.97533196,0.6709345,-0.1919229
attn_1_1_outputs,31,0.2031809,0.052638214,0.036925837
attn_1_1_outputs,32,-0.15066484,0.18542095,0.10101153
attn_1_1_outputs,33,-0.5944453,-0.7082833,-0.12394689
attn_1_1_outputs,34,0.49581468,0.3463915,-0.643859
attn_1_1_outputs,35,-0.44128147,0.69765353,0.20121965
attn_1_1_outputs,36,0.27706861,0.160987,0.08588592
attn_1_1_outputs,37,0.075383075,0.2433168,-1.0353491
attn_1_1_outputs,38,0.87457204,0.50477576,0.03537483
attn_1_1_outputs,39,0.154205,-0.05681752,-0.19814827
attn_1_1_outputs,4,-0.19196513,0.028189788,-2.239915
attn_1_1_outputs,5,1.2126236,-0.6167092,0.32684875
attn_1_1_outputs,6,-0.07514902,0.21726571,-0.0112616345
attn_1_1_outputs,7,1.9359387,-1.9756851,-1.1193491
attn_1_1_outputs,8,0.3287234,-0.034568574,0.08353713
attn_1_1_outputs,9,0.44859105,-0.22944419,0.13885964
attn_1_2_outputs,0,1.6536806,-0.9458149,0.052864235
attn_1_2_outputs,1,0.6061236,-0.7172135,0.0016505724
attn_1_2_outputs,10,0.94770044,-0.27059063,0.07998652
attn_1_2_outputs,11,-0.2981758,0.6238491,0.30301452
attn_1_2_outputs,12,-0.186663,-0.7552549,-2.2443533
attn_1_2_outputs,13,-2.89986,1.5809046,2.2025187
attn_1_2_outputs,14,-0.34866777,0.5004162,1.7008649
attn_1_2_outputs,15,0.48910028,0.32547054,-0.7478337
attn_1_2_outputs,16,2.0534024,-1.807003,-1.1140932
attn_1_2_outputs,17,0.93126035,-1.1236306,-1.1386443
attn_1_2_outputs,18,-1.1646088,1.3231258,1.6685103
attn_1_2_outputs,19,-0.3095368,-0.83024096,-0.16224724
attn_1_2_outputs,2,0.10425593,0.41509145,-0.46089163
attn_1_2_outputs,20,-0.22068146,0.61638206,0.010733627
attn_1_2_outputs,21,-0.79643583,1.5145531,-0.53286386
attn_1_2_outputs,22,-1.0511618,0.72975415,0.1815279
attn_1_2_outputs,23,-0.2950151,-1.197235,-1.4523158
attn_1_2_outputs,24,-0.07609683,0.66575646,-0.40940785
attn_1_2_outputs,25,0.2623908,0.49961302,-0.014935236
attn_1_2_outputs,26,0.92736596,-0.11712331,-0.18586291
attn_1_2_outputs,27,-0.34562778,0.0012818133,0.5109924
attn_1_2_outputs,28,-0.42177773,0.6239213,0.60222316
attn_1_2_outputs,29,0.6785086,-0.58347183,-1.0534952
attn_1_2_outputs,3,-0.037637938,0.13058002,-0.6983654
attn_1_2_outputs,30,-1.1326768,0.068333626,-0.045335248
attn_1_2_outputs,31,-0.8099529,-0.48289514,-0.098109774
attn_1_2_outputs,32,0.05189514,0.4875451,-0.2519395
attn_1_2_outputs,33,-0.44208568,0.06280196,0.38235715
attn_1_2_outputs,34,-0.061118048,0.0781678,-0.2344369
attn_1_2_outputs,35,-0.66181964,-0.75681084,0.24413906
attn_1_2_outputs,36,-0.9939076,1.1370414,0.032507755
attn_1_2_outputs,37,-0.8328401,1.2528319,-0.052400235
attn_1_2_outputs,38,0.6653159,-0.4188011,0.5738634
attn_1_2_outputs,39,0.28518245,0.9468449,0.2475826
attn_1_2_outputs,4,0.09929228,0.7926702,-0.64697635
attn_1_2_outputs,5,2.0117774,-1.5493623,-0.16597015
attn_1_2_outputs,6,-0.9180425,0.55317956,0.06436895
attn_1_2_outputs,7,-1.3614993,0.2790791,0.5669637
attn_1_2_outputs,8,0.888128,0.1653964,-0.43316352
attn_1_2_outputs,9,-0.4180737,0.0035621151,0.14172533
attn_1_3_outputs,0,-0.0894501,1.070246,0.5619555
attn_1_3_outputs,1,-1.2680701,0.66273546,0.6431742
attn_1_3_outputs,10,-0.2667298,1.0074805,0.8328181
attn_1_3_outputs,11,-0.23621747,0.051188592,0.2897149
attn_1_3_outputs,12,-0.11016497,0.37023875,1.3804361
attn_1_3_outputs,13,-0.49586523,0.5688035,0.50235206
attn_1_3_outputs,14,0.18484882,-0.29399198,-0.6218161
attn_1_3_outputs,15,-0.36618888,0.6260024,-0.13884859
attn_1_3_outputs,16,-0.45019838,1.0578495,0.7333389
attn_1_3_outputs,17,-0.034578122,0.34694025,0.49498874
attn_1_3_outputs,18,-0.6720874,1.7607977,1.6363072
attn_1_3_outputs,19,-0.44486713,-0.5108529,1.2377485
attn_1_3_outputs,2,5.341034,-4.3241563,-4.1407247
attn_1_3_outputs,20,-0.40985113,1.1576378,0.5700584
attn_1_3_outputs,21,3.348677,-1.4241487,-1.5563935
attn_1_3_outputs,22,0.8382685,0.29446158,-0.09976038
attn_1_3_outputs,23,-0.7104384,0.4280056,0.65397364
attn_1_3_outputs,24,-0.6282616,0.6755156,-0.05355221
attn_1_3_outputs,25,-0.12829812,0.48015085,1.3207631
attn_1_3_outputs,26,1.1785731,-0.5047558,0.1326318
attn_1_3_outputs,27,-0.34527963,-0.035273757,0.224542
attn_1_3_outputs,28,-0.55275303,-0.45954233,0.83468944
attn_1_3_outputs,29,-0.65457356,0.1448283,-0.38555932
attn_1_3_outputs,3,0.6239878,-0.2912151,0.24898203
attn_1_3_outputs,30,-0.5710744,0.5460692,0.7313834
attn_1_3_outputs,31,-0.33825314,0.38905105,1.2891257
attn_1_3_outputs,32,-0.13003764,0.03160063,0.9804927
attn_1_3_outputs,33,-0.1875611,1.0991973,0.19139667
attn_1_3_outputs,34,-0.26178,0.419459,0.78775257
attn_1_3_outputs,35,-0.6510357,1.2004657,-0.27335587
attn_1_3_outputs,36,2.0594082,-2.1991577,-0.7252004
attn_1_3_outputs,37,-0.96082085,-0.13671017,0.49512428
attn_1_3_outputs,38,-0.3222518,0.10808376,0.574856
attn_1_3_outputs,39,-0.48293832,0.47825173,-0.431486
attn_1_3_outputs,4,-0.39130127,-0.027858712,0.045762405
attn_1_3_outputs,5,0.67558867,-0.9473526,0.13050665
attn_1_3_outputs,6,0.2589112,0.584757,-1.2877064
attn_1_3_outputs,7,-0.56410676,1.4778894,0.54608476
attn_1_3_outputs,8,-0.24107769,0.46063614,-0.101792134
attn_1_3_outputs,9,-0.4235709,0.3484257,0.7494414
attn_2_0_outputs,0,-0.8624456,0.37206593,0.6304135
attn_2_0_outputs,1,-1.779138,1.3694373,-0.5057181
attn_2_0_outputs,10,0.3426126,0.6074374,1.0967054
attn_2_0_outputs,11,-1.0514716,0.59940356,0.27158332
attn_2_0_outputs,12,-0.45699883,-0.4015701,0.45673284
attn_2_0_outputs,13,-0.17565754,0.75164354,0.9457346
attn_2_0_outputs,14,-0.14796706,0.92780423,-0.65684307
attn_2_0_outputs,15,0.36602688,0.44756505,0.56549317
attn_2_0_outputs,16,-1.1627457,0.75769037,-0.6259586
attn_2_0_outputs,17,-1.5941737,1.1989009,-0.19078246
attn_2_0_outputs,18,-1.1257775,1.6131328,-0.8460801
attn_2_0_outputs,19,0.8906321,-0.19478115,0.9188474
attn_2_0_outputs,2,7.2322955,-5.738974,-8.849185
attn_2_0_outputs,20,0.6596538,1.2587119,-0.1393894
attn_2_0_outputs,21,2.5336342,2.8786879,-4.9604764
attn_2_0_outputs,22,-0.038402747,0.35664842,0.5508839
attn_2_0_outputs,23,-0.81362134,0.47241023,0.115427315
attn_2_0_outputs,24,-1.286655,-0.024969192,1.1883307
attn_2_0_outputs,25,-0.7868217,-0.45831838,-0.99102086
attn_2_0_outputs,26,0.20010562,-1.024894,0.44516253
attn_2_0_outputs,27,-1.2098151,0.29056853,0.2749914
attn_2_0_outputs,28,-1.4893429,-0.024650656,-0.032812316
attn_2_0_outputs,29,-0.35295698,0.16518454,-0.30471015
attn_2_0_outputs,3,-0.0916782,0.14308524,0.09296414
attn_2_0_outputs,30,-0.96681744,0.7278737,0.4848582
attn_2_0_outputs,31,0.15122643,0.28642306,0.029177291
attn_2_0_outputs,32,-0.10258575,0.9240784,-0.25589937
attn_2_0_outputs,33,0.8067602,0.5074022,-0.3728854
attn_2_0_outputs,34,0.9414789,-0.17442183,1.0403212
attn_2_0_outputs,35,-0.6667166,0.23178847,0.3515275
attn_2_0_outputs,36,0.8887543,-0.8712246,-0.15434955
attn_2_0_outputs,37,-1.0247396,0.5662231,-0.11319668
attn_2_0_outputs,38,-0.8370321,0.035778146,0.6126906
attn_2_0_outputs,39,0.29913577,-0.024089135,0.48289147
attn_2_0_outputs,4,-1.8622385,1.5915354,-0.67333007
attn_2_0_outputs,5,4.050837,-2.0009158,-1.5458349
attn_2_0_outputs,6,-0.6356929,1.0051177,-0.35255128
attn_2_0_outputs,7,-1.1612098,1.4950669,0.4451305
attn_2_0_outputs,8,-0.34264362,-0.29386815,0.105580516
attn_2_0_outputs,9,0.38046208,0.23104802,-0.5652562
attn_2_1_outputs,0,-0.5323504,-0.8584434,0.7389387
attn_2_1_outputs,1,-0.03366862,1.4817086,-0.33098844
attn_2_1_outputs,10,0.50318956,-0.16556998,0.6802108
attn_2_1_outputs,11,-0.382627,-0.8899767,0.08498899
attn_2_1_outputs,12,-0.2651005,-0.26582015,0.7525155
attn_2_1_outputs,13,-0.0057437504,-0.1328557,0.21679169
attn_2_1_outputs,14,2.503785,-4.703181,0.7622435
attn_2_1_outputs,15,-0.04268457,0.21223806,0.024032164
attn_2_1_outputs,16,5.010084,-3.414855,-5.166044
attn_2_1_outputs,17,0.52310085,-1.1588625,0.31731504
attn_2_1_outputs,18,1.0834085,-0.9199459,1.6265919
attn_2_1_outputs,19,0.32470778,-0.8228793,0.17608647
attn_2_1_outputs,2,1.0766381,-0.2978054,-1.189868
attn_2_1_outputs,20,0.05385801,0.32607234,-0.35330504
attn_2_1_outputs,21,0.89908457,-0.20746976,2.370603
attn_2_1_outputs,22,0.14743987,-1.1156887,0.47330347
attn_2_1_outputs,23,0.42879593,-0.17911386,-0.61258715
attn_2_1_outputs,24,-0.8890357,-0.103445366,-0.0026331255
attn_2_1_outputs,25,-1.1821767,0.80155116,-0.53208923
attn_2_1_outputs,26,0.47460005,-0.7533237,-0.57184726
attn_2_1_outputs,27,-0.6482127,1.390373,0.99621826
attn_2_1_outputs,28,-0.43514302,-0.70285267,0.53128886
attn_2_1_outputs,29,-0.11053347,-0.29020956,-0.3401164
attn_2_1_outputs,3,0.6776969,-0.68425894,1.2833811
attn_2_1_outputs,30,0.43802676,-0.10103649,-0.21455528
attn_2_1_outputs,31,0.8422799,0.24256775,1.1284542
attn_2_1_outputs,32,0.66161764,-0.09317163,-0.11644251
attn_2_1_outputs,33,0.41287333,-0.13041385,-0.65605
attn_2_1_outputs,34,0.08421081,0.25408995,0.3537028
attn_2_1_outputs,35,0.4342881,1.02373,0.81081265
attn_2_1_outputs,36,0.19846596,0.303862,-0.90948355
attn_2_1_outputs,37,-1.3395396,2.745152,-0.5233712
attn_2_1_outputs,38,-0.06411632,0.05291937,0.48153493
attn_2_1_outputs,39,0.001338783,0.60138285,0.45979694
attn_2_1_outputs,4,-1.0451621,0.918511,-1.0412011
attn_2_1_outputs,5,2.4189546,-1.1256956,-0.7111559
attn_2_1_outputs,6,0.19788049,-0.052191492,1.2760605
attn_2_1_outputs,7,-0.5830374,0.9484713,0.33182675
attn_2_1_outputs,8,1.0379566,0.35537654,-0.009274015
attn_2_1_outputs,9,0.35721445,0.9715086,0.98168254
attn_2_2_outputs,0,-0.65782446,0.37378806,0.64625746
attn_2_2_outputs,1,0.1375947,1.1178632,-1.6185558
attn_2_2_outputs,10,-0.4428902,-0.21869923,-0.26104653
attn_2_2_outputs,11,-0.21949016,0.27143314,-0.5528238
attn_2_2_outputs,12,-1.1716132,0.25202477,0.68811023
attn_2_2_outputs,13,-0.96116257,0.3042092,0.8304167
attn_2_2_outputs,14,-1.060947,0.62819517,-0.28360993
attn_2_2_outputs,15,-0.26626903,1.2193203,-0.36434907
attn_2_2_outputs,16,-0.7486361,0.6644065,1.7571505
attn_2_2_outputs,17,-1.2279799,0.25629863,0.32475954
attn_2_2_outputs,18,-0.16711555,1.4338706,0.6468233
attn_2_2_outputs,19,0.073034875,0.6145603,1.2453758
attn_2_2_outputs,2,0.025616636,0.79585165,0.6108666
attn_2_2_outputs,20,-0.18882333,0.74711025,-0.8325917
attn_2_2_outputs,21,-0.45109224,1.5610887,1.1012021
attn_2_2_outputs,22,-0.71640277,-0.8343537,-1.2823266
attn_2_2_outputs,23,-0.5805382,1.6238708,0.4665063
attn_2_2_outputs,24,-0.18908833,0.1340039,0.8578472
attn_2_2_outputs,25,-0.6385725,0.08410452,-0.030173536
attn_2_2_outputs,26,-0.21933372,0.7665349,-0.23523352
attn_2_2_outputs,27,-0.48466924,0.77043724,-0.18074504
attn_2_2_outputs,28,-0.29064772,0.39133888,0.35914746
attn_2_2_outputs,29,0.08179004,0.2228121,-0.35689914
attn_2_2_outputs,3,-0.3136318,0.60611314,0.07883032
attn_2_2_outputs,30,-0.66018087,0.53133756,1.001282
attn_2_2_outputs,31,0.14521663,0.86718255,0.27622318
attn_2_2_outputs,32,-0.26183906,0.14638454,0.23667343
attn_2_2_outputs,33,-1.1580644,0.67831576,-0.7505974
attn_2_2_outputs,34,-0.6816709,1.3823533,0.27710152
attn_2_2_outputs,35,0.024361659,0.6733539,-0.2749182
attn_2_2_outputs,36,-0.1567178,-0.0963493,-0.50723636
attn_2_2_outputs,37,-1.0066615,1.0295786,0.8537705
