feature,value,F,P,T
attn_0_3_outputs,_,0.9373943,0.21896268,-0.30868247
attn_0_3_outputs,_,0.3489907,0.22290501,0.8062311
attn_0_3_outputs,_,0.9804173,-0.43692,-0.16110255
attn_0_3_outputs,_,-0.7614887,-0.47412372,-0.52310115
attn_0_3_outputs,_,0.81069124,-0.37779605,-0.16188154
attn_0_3_outputs,_,0.5622821,-0.34899455,-0.19996645
attn_0_3_outputs,_,-1.0570713,-0.034578525,0.11310605
attn_0_4_outputs,(,0.22023025,0.6901734,1.0759755
attn_0_4_outputs,),1.0328767,-1.2766168,0.12405607
attn_0_4_outputs,<pad>,-0.7472709,-0.42148188,-0.11088219
attn_0_4_outputs,<s>,-0.15889296,0.5108707,0.429519
attn_0_4_outputs,_,0.30113977,0.31967258,-0.3523677
attn_0_4_outputs,_,-0.0067481278,0.47581017,-0.06804985
attn_0_4_outputs,_,-0.4263101,-0.9883879,-0.42674345
attn_0_4_outputs,_,0.5192247,-0.63243407,-0.21133569
attn_0_4_outputs,_,-0.18758813,-0.6501506,-0.4632355
attn_0_4_outputs,_,0.73191667,-0.29827332,-1.9000568
attn_0_4_outputs,_,0.327508,-0.18294357,-0.10823526
attn_0_4_outputs,_,0.17653789,-0.33038214,0.6943182
attn_0_4_outputs,_,0.6849324,-0.78804666,-0.036092784
attn_0_4_outputs,_,0.541161,0.36231124,0.44411185
attn_0_4_outputs,_,-0.3038943,0.016642261,0.64384276
attn_0_4_outputs,_,-0.48548487,0.92426366,0.21112838
attn_0_4_outputs,_,0.1554193,0.7027223,-0.22782506
attn_0_4_outputs,_,0.13751562,0.27578095,-0.0399802
attn_0_4_outputs,_,-0.7739087,0.08891779,0.4798237
attn_0_4_outputs,_,-0.64160085,-0.19024156,-0.052473165
attn_0_5_outputs,(,-0.75727147,0.23357992,0.2567675
attn_0_5_outputs,),1.2920396,-0.2545606,-1.2485696
attn_0_5_outputs,<pad>,-0.31194344,-0.18748197,-0.3296525
attn_0_5_outputs,<s>,-0.45689097,-0.49495995,-0.40593725
attn_0_5_outputs,_,0.2578915,-0.6782461,-0.17044356
attn_0_5_outputs,_,-0.011118637,0.44700626,-0.7928134
attn_0_5_outputs,_,-0.32784072,0.23840149,-0.73442775
attn_0_5_outputs,_,-0.045078542,-0.49854678,-1.1667875
attn_0_5_outputs,_,0.7969895,0.100389436,0.09676852
attn_0_5_outputs,_,-0.15959875,-0.36593318,-0.9507784
attn_0_5_outputs,_,-0.40470734,-0.5989805,0.88452417
attn_0_5_outputs,_,1.2010894,0.12320771,0.48623392
attn_0_5_outputs,_,-0.9391371,-0.58121985,-0.06823868
attn_0_5_outputs,_,1.2743498,0.18269084,0.5990693
attn_0_5_outputs,_,0.034163307,0.5716817,0.21298608
attn_0_5_outputs,_,0.121840775,0.01623704,0.38118604
attn_0_5_outputs,_,-0.07646157,0.23368794,-0.5544125
attn_0_5_outputs,_,1.1027862,-0.21903884,-0.19757475
attn_0_5_outputs,_,0.2680564,0.04787104,-0.70881146
attn_0_5_outputs,_,1.0901963,-0.4343013,0.21566711
attn_0_6_outputs,(,-0.311151,1.3290365,0.21910335
attn_0_6_outputs,),0.6377881,-0.7286218,0.77599955
attn_0_6_outputs,<pad>,0.09179881,0.17389897,0.9569361
attn_0_6_outputs,<s>,-0.34921497,0.44172934,-0.002251891
attn_0_6_outputs,_,-0.038254514,0.03933264,-0.55475587
attn_0_6_outputs,_,-0.062426105,0.28268903,-0.552315
attn_0_6_outputs,_,-0.8805426,-0.36643994,-0.32220903
attn_0_6_outputs,_,0.5935835,0.27290732,0.6801577
attn_0_6_outputs,_,0.6172106,-0.06722958,-0.09332912
attn_0_6_outputs,_,-0.04587941,-0.26521444,-1.1084442
attn_0_6_outputs,_,-0.115545094,-0.14449634,-0.01824142
attn_0_6_outputs,_,0.6706522,0.019603569,0.7218796
attn_0_6_outputs,_,0.3300369,-1.6478503,-0.7224571
attn_0_6_outputs,_,0.5583984,-0.6173063,-0.54250073
attn_0_6_outputs,_,-0.1660996,-0.33623013,-0.35650095
attn_0_6_outputs,_,1.8308012,-0.48568192,-1.2312373
attn_0_6_outputs,_,1.1911771,0.16262352,-1.0303899
attn_0_6_outputs,_,0.098312944,-0.59779197,-0.5353359
attn_0_6_outputs,_,1.0717503,-0.5912032,-0.104825646
attn_0_6_outputs,_,-0.2840463,-0.1638182,-0.12996095
attn_0_7_outputs,(,-0.49357152,0.40268913,0.11666251
attn_0_7_outputs,),0.9997614,-0.4971214,-0.40191323
attn_0_7_outputs,<pad>,-0.14450724,-0.44136027,-0.9908404
attn_0_7_outputs,<s>,-0.07336752,-0.19484207,0.05029617
attn_0_7_outputs,_,-1.0837892,-1.1882898,-0.9314137
attn_0_7_outputs,_,-0.6061215,0.56714374,0.18777138
attn_0_7_outputs,_,0.6715887,0.61762816,0.19598095
attn_0_7_outputs,_,0.36220545,0.40374595,-0.83895063
attn_0_7_outputs,_,1.754661,1.0453365,0.775623
attn_0_7_outputs,_,-0.23646736,0.16380851,-0.873412
attn_0_7_outputs,_,-1.2021502,0.39708123,0.25944608
attn_0_7_outputs,_,-0.32255557,-0.45226818,0.30308995
attn_0_7_outputs,_,0.32038042,-0.27541438,-0.41036907
attn_0_7_outputs,_,-0.3044835,-0.7731698,-0.8211134
attn_0_7_outputs,_,-0.4307031,0.12047257,-0.2195814
attn_0_7_outputs,_,0.15081286,-0.23236497,-0.3871994
attn_0_7_outputs,_,-0.74649477,0.4413195,-0.21374893
attn_0_7_outputs,_,0.37105042,-0.5668962,1.0455009
attn_0_7_outputs,_,-1.154095,-0.08442861,-0.2927131
attn_0_7_outputs,_,0.15640013,0.6370677,-0.22529477
attn_1_0_outputs,(,-0.17658152,0.62850237,0.86828965
attn_1_0_outputs,),-0.19756368,-1.5896237,-1.3284575
attn_1_0_outputs,<pad>,-0.18398453,0.56610996,0.5449885
attn_1_0_outputs,<s>,0.2239483,0.13250992,0.19574513
attn_1_0_outputs,_,-0.63955855,0.12883002,-0.105822206
attn_1_0_outputs,_,-0.12879787,0.9004529,0.75193864
attn_1_0_outputs,_,-1.0817283,0.22331528,0.3456658
attn_1_0_outputs,_,-0.27987823,-0.28959462,-0.8228889
attn_1_0_outputs,_,0.07500071,0.24667926,-0.31816408
attn_1_0_outputs,_,0.16609123,0.78829557,0.34848285
attn_1_0_outputs,_,-0.1873207,0.27473614,0.04432404
attn_1_0_outputs,_,0.2790903,-0.080092065,0.43750864
attn_1_0_outputs,_,-0.95538425,0.24034512,-0.5156576
attn_1_0_outputs,_,-0.23661788,0.28601897,0.32719013
attn_1_0_outputs,_,-0.17784382,-0.35199422,-0.14093804
attn_1_0_outputs,_,-0.19318154,-0.14015675,0.17708197
attn_1_0_outputs,_,-0.03779285,0.7172683,0.12071342
attn_1_0_outputs,_,0.016174553,-0.042415448,0.056992754
attn_1_0_outputs,_,0.20374218,1.102905,0.051400375
attn_1_0_outputs,_,-0.05673201,0.65515083,0.40682307
attn_1_1_outputs,(,-0.29586712,0.2832858,0.11158351
attn_1_1_outputs,),0.9871726,-0.7833589,-0.50986046
attn_1_1_outputs,<pad>,0.71853334,0.33686098,-0.26161703
attn_1_1_outputs,<s>,0.65270036,0.15628584,0.0708019
attn_1_1_outputs,_,-0.4128744,-0.21029168,-0.18164572
attn_1_1_outputs,_,0.7386332,0.5454587,0.14433283
attn_1_1_outputs,_,0.49973834,-0.27427807,0.18064204
attn_1_1_outputs,_,-0.36976424,-0.48164475,-0.12395055
attn_1_1_outputs,_,-0.60991067,0.67760426,-1.0728587
attn_1_1_outputs,_,-1.0128875,-0.03852406,-0.9790575
attn_1_1_outputs,_,0.8931158,0.13748612,0.43197265
attn_1_1_outputs,_,0.34901464,-0.6902717,0.041360732
attn_1_1_outputs,_,0.9312057,-0.20310204,0.27092478
attn_1_1_outputs,_,-0.20081282,-0.063551076,0.9091473
attn_1_1_outputs,_,-0.057571527,-0.1433548,-0.095041856
attn_1_1_outputs,_,0.545396,-0.48292348,-0.6629484
attn_1_1_outputs,_,-0.5325486,0.96707726,-0.8362481
attn_1_1_outputs,_,0.5947794,-0.03898353,-0.2549946
attn_1_1_outputs,_,-0.71571326,0.008731414,0.20396286
attn_1_1_outputs,_,-0.15747099,0.18976887,-0.09058244
attn_1_2_outputs,(,-0.2206127,0.5865909,0.5205016
attn_1_2_outputs,),1.054223,-0.7828909,0.045991354
attn_1_2_outputs,<pad>,-0.11322872,0.3400228,-0.8395144
attn_1_2_outputs,<s>,0.31398594,0.3081118,0.49473158
attn_1_2_outputs,_,-0.34228256,-0.79919,0.008596293
attn_1_2_outputs,_,0.124944665,0.47333688,-0.4705278
attn_1_2_outputs,_,-0.40116477,-0.030750861,0.45987806
attn_1_2_outputs,_,0.5381472,0.9258042,0.30669525
attn_1_2_outputs,_,-0.0816945,0.17017706,0.45660436
attn_1_2_outputs,_,0.17420071,0.6809163,1.3077186
attn_1_2_outputs,_,-0.1956558,-0.20849943,0.90841645
attn_1_2_outputs,_,-0.62487894,-0.37107635,0.3461972
attn_1_2_outputs,_,-0.62116426,0.58229655,1.3053172
attn_1_2_outputs,_,0.30548236,0.8324758,0.20031004
attn_1_2_outputs,_,0.49354336,-0.0077874763,0.30541167
attn_1_2_outputs,_,-0.0016935415,-0.13383101,-0.084045246
attn_1_2_outputs,_,0.43808454,-0.15602013,0.49913803
attn_1_2_outputs,_,-0.5429163,-0.11126024,1.0899315
attn_1_2_outputs,_,-0.40679458,-0.3008269,0.93300885
attn_1_2_outputs,_,0.2574419,-0.9976528,-0.2112336
attn_1_3_outputs,(,-0.5899682,0.020867892,0.1418542
attn_1_3_outputs,),1.1821443,-0.6176499,-0.18448645
attn_1_3_outputs,<pad>,0.22566058,-0.8273399,-0.42765868
attn_1_3_outputs,<s>,-0.5177649,-0.37654373,-0.77107674
attn_1_3_outputs,_,0.81976753,-0.418616,0.10627454
attn_1_3_outputs,_,0.41428512,-0.81146383,-0.77171826
attn_1_3_outputs,_,0.3608455,-0.44899103,0.2618265
attn_1_3_outputs,_,1.1902293,0.006500479,0.8828426
attn_1_3_outputs,_,-0.15790486,-0.36546195,0.12841596
attn_1_3_outputs,_,0.52459276,-0.52918565,-0.1435878
attn_1_3_outputs,_,0.7189566,-0.31725672,0.29239607
attn_1_3_outputs,_,0.70570505,-1.2978066,-0.2532625
attn_1_3_outputs,_,0.51203567,-0.39071733,0.37782174
attn_1_3_outputs,_,-0.23708542,-0.5565451,-0.22435266
attn_1_3_outputs,_,0.4417978,-0.8340841,0.3239132
attn_1_3_outputs,_,-0.05175126,-0.95557183,-0.39745653
attn_1_3_outputs,_,0.27578777,-0.5503159,0.27291006
attn_1_3_outputs,_,-0.12965915,0.4283293,-0.03570858
attn_1_3_outputs,_,-0.680416,-1.107902,-0.46061406
attn_1_3_outputs,_,0.2898341,-1.0238163,-0.6048603
attn_1_4_outputs,(,-0.7780008,-0.04720278,-0.2684872
attn_1_4_outputs,),-0.04748605,-0.29325747,-0.1438931
attn_1_4_outputs,<pad>,0.44709995,-0.28810078,-0.023859855
attn_1_4_outputs,<s>,0.17839614,0.2523984,0.27289894
attn_1_4_outputs,_,-0.41304454,0.051138252,0.23729998
attn_1_4_outputs,_,0.6053662,-0.09032694,-0.7717273
attn_1_4_outputs,_,0.22470176,0.87050873,0.54001236
attn_1_4_outputs,_,1.3330008,-1.9366949,0.06871103
attn_1_4_outputs,_,-0.100051336,-0.013295298,-0.14429642
attn_1_4_outputs,_,0.7336187,-0.041790195,1.0899092
attn_1_4_outputs,_,0.2819097,-0.18529685,-0.54425716
attn_1_4_outputs,_,1.4237262,-0.91978043,0.19378458
attn_1_4_outputs,_,0.49779347,0.0977242,0.482817
attn_1_4_outputs,_,-0.6346956,0.2696539,0.58369875
attn_1_4_outputs,_,0.37601754,-0.26884028,-0.2969689
attn_1_4_outputs,_,0.15944017,0.6376899,-0.26359826
attn_1_4_outputs,_,0.26048827,-0.57859856,0.23422964
attn_1_4_outputs,_,0.29865685,0.09835902,-0.506377
attn_1_4_outputs,_,-0.9445981,0.922792,-0.27379853
attn_1_4_outputs,_,-0.7638553,0.33389473,0.66743743
attn_1_5_outputs,(,-0.44498286,0.5407072,0.4359758
attn_1_5_outputs,),0.23212299,-0.93525034,0.28560114
attn_1_5_outputs,<pad>,-0.4638983,-0.50305814,-0.41036624
attn_1_5_outputs,<s>,-0.43922645,0.3728627,0.24134833
attn_1_5_outputs,_,0.1385617,0.03316074,-0.33231544
attn_1_5_outputs,_,0.15083793,-0.5068644,-0.6705959
attn_1_5_outputs,_,0.14098178,-0.4734609,-0.5554687
attn_1_5_outputs,_,-0.17116733,-0.15138209,-0.058241077
attn_1_5_outputs,_,0.27697656,0.080062,-0.12807159
attn_1_5_outputs,_,0.29007605,-0.39941534,-0.47355568
attn_1_5_outputs,_,0.06681281,0.056512814,0.5013959
attn_1_5_outputs,_,0.09339391,-0.23992278,-0.1866847
attn_1_5_outputs,_,0.22494899,-0.067349255,-0.033079714
attn_1_5_outputs,_,0.5266279,-0.18749665,0.25308874
attn_1_5_outputs,_,0.0019245604,-0.40921897,-0.26018262
attn_1_5_outputs,_,-0.28017282,-0.7969022,-1.1312412
attn_1_5_outputs,_,0.7351206,-0.09367434,-0.34478506
attn_1_5_outputs,_,0.2823514,-0.08235435,-0.25310066
attn_1_5_outputs,_,-0.22098519,-0.38535255,-0.20860386
attn_1_5_outputs,_,1.1887013,-0.026022803,-0.7090863
attn_1_6_outputs,(,-0.2773403,0.6506066,0.2093536
attn_1_6_outputs,),0.49589512,-0.36371148,-0.25079855
attn_1_6_outputs,<pad>,0.26830563,-0.22744954,-0.44859862
attn_1_6_outputs,<s>,-0.21647826,0.5361784,0.20092796
attn_1_6_outputs,_,0.16117679,-0.48578885,-0.17275596
attn_1_6_outputs,_,0.18815075,-0.03358906,-0.14658482
attn_1_6_outputs,_,-0.3158494,-0.6451816,-0.24387176
attn_1_6_outputs,_,0.5017516,-0.8555899,-1.270265
attn_1_6_outputs,_,0.12282536,0.10145663,0.6784524
attn_1_6_outputs,_,-0.24047741,0.3196185,0.11731398
attn_1_6_outputs,_,-0.1240334,-0.17976336,-0.8323628
attn_1_6_outputs,_,0.2807,-0.09245892,-0.09156702
attn_1_6_outputs,_,1.0197638,0.35735166,0.4264223
attn_1_6_outputs,_,0.09697358,0.12914304,-0.35599348
attn_1_6_outputs,_,-0.35406393,-0.28621873,-0.064147465
attn_1_6_outputs,_,0.058706608,0.29206058,-0.1606502
attn_1_6_outputs,_,-0.022053981,-0.8677172,-0.62556696
attn_1_6_outputs,_,-0.20684338,0.5318236,-0.105259955
attn_1_6_outputs,_,0.15762793,-0.29110005,0.20231023
attn_1_6_outputs,_,-0.3937381,0.12069709,0.11140857
attn_1_7_outputs,(,-0.19094546,0.9306034,0.0411147
attn_1_7_outputs,),0.42264256,-0.48501673,-0.56501967
attn_1_7_outputs,<pad>,-0.53766274,-0.30536556,-0.42310545
attn_1_7_outputs,<s>,0.37650153,1.2576206,-0.115032054
attn_1_7_outputs,_,0.2704833,0.4949577,-0.3473294
attn_1_7_outputs,_,-0.36292067,-0.6606324,-1.0378541
attn_1_7_outputs,_,-0.39845097,0.12741512,-0.37054893
attn_1_7_outputs,_,0.4277084,-0.6746905,-0.9549975
attn_1_7_outputs,_,-0.1588897,0.92142195,-0.3011949
attn_1_7_outputs,_,0.09470539,0.47387365,0.15712634
attn_1_7_outputs,_,0.006442392,-0.022399103,-0.9620907
attn_1_7_outputs,_,0.6499811,-0.9399643,-0.9633542
attn_1_7_outputs,_,0.1545448,0.42261982,0.018294895
attn_1_7_outputs,_,-0.7785626,0.071088724,0.23046245
attn_1_7_outputs,_,0.26140857,-0.19235002,-0.59933996
attn_1_7_outputs,_,0.048342783,-0.25553215,-0.55893326
attn_1_7_outputs,_,0.43896633,0.13815024,0.06979251
attn_1_7_outputs,_,0.76956165,-0.41423538,-1.0801567
attn_1_7_outputs,_,-0.39933315,1.5446494,1.0626659
attn_1_7_outputs,_,-0.65839183,0.5303752,-0.60661393
attn_2_0_outputs,(,-0.028912539,0.6798277,0.82603794
attn_2_0_outputs,),0.4939563,-0.9048316,-0.29786813
attn_2_0_outputs,<pad>,-0.83020127,-0.3945448,-0.36222443
attn_2_0_outputs,<s>,-0.47582024,-0.48791626,-0.21820197
attn_2_0_outputs,_,0.86949784,-0.47217414,-0.88225967
attn_2_0_outputs,_,0.34675524,-0.948241,-0.9732163
attn_2_0_outputs,_,0.26376718,-1.4094591,-1.1956588
attn_2_0_outputs,_,0.50641745,-0.8237607,-0.7826346
attn_2_0_outputs,_,-0.3270238,0.7557466,-1.0827745
attn_2_0_outputs,_,-0.11816731,1.0174676,-0.39694437
attn_2_0_outputs,_,0.14596216,0.116589345,-0.5981101
attn_2_0_outputs,_,0.75958025,-0.7822979,-0.8536474
attn_2_0_outputs,_,0.4820062,-0.47384888,-0.80941755
attn_2_0_outputs,_,-0.17997746,0.64495087,-0.5753983
attn_2_0_outputs,_,0.7389553,0.61840117,0.35379064
attn_2_0_outputs,_,0.60855335,0.03000735,-0.1983056
attn_2_0_outputs,_,1.3514215,-0.47908306,-0.9817924
attn_2_0_outputs,_,-0.25314918,-0.31105655,0.09065287
attn_2_0_outputs,_,0.05101839,-0.6932309,-0.9106024
attn_2_0_outputs,_,0.47783622,-0.38741446,-0.2935067
attn_2_1_outputs,(,-0.67399615,0.20868789,-0.44936135
attn_2_1_outputs,),0.33572164,-0.20298032,-0.14571202
attn_2_1_outputs,<pad>,0.13411118,-0.14429268,-0.863484
attn_2_1_outputs,<s>,0.56854093,0.83505887,0.4737299
attn_2_1_outputs,_,0.5212963,0.15405418,0.4024713
attn_2_1_outputs,_,-0.8186861,-0.1493651,0.09854664
attn_2_1_outputs,_,-0.19734737,0.34408903,-0.20381169
attn_2_1_outputs,_,0.26182726,-0.7129136,-0.88758194
attn_2_1_outputs,_,-0.17867273,0.21171245,0.42353287
attn_2_1_outputs,_,-0.18457723,0.25230515,0.27244046
attn_2_1_outputs,_,-0.52669257,0.57628095,0.18194121
attn_2_1_outputs,_,-0.30846834,1.3091483,0.15481229
attn_2_1_outputs,_,0.06228073,0.3912554,-0.5262074
attn_2_1_outputs,_,-0.45789346,-0.05219004,0.5341921
attn_2_1_outputs,_,-1.1296201,-0.22816075,-0.8120182
attn_2_1_outputs,_,-1.118583,0.6244348,-0.20039067
attn_2_1_outputs,_,-0.58922315,0.38071945,-0.3478537
attn_2_1_outputs,_,-0.7477361,0.43876708,-0.076663755
attn_2_1_outputs,_,-0.94077575,0.07713434,0.5701212
attn_2_1_outputs,_,0.22125825,0.9080867,0.73102057
attn_2_2_outputs,(,-0.3023927,0.59559846,0.22306941
attn_2_2_outputs,),0.39490363,-0.51473796,-0.2795737
attn_2_2_outputs,<pad>,0.09024573,-0.5545488,-0.8357284
attn_2_2_outputs,<s>,0.21580954,0.0073997593,-0.0385225
attn_2_2_outputs,_,0.59169704,0.581012,0.65083903
attn_2_2_outputs,_,0.46709403,-0.014075821,0.6054059
attn_2_2_outputs,_,0.49790785,0.24425064,0.8780947
attn_2_2_outputs,_,0.7021666,0.31035137,0.27630097
attn_2_2_outputs,_,-0.26035702,0.11085824,0.10242696
attn_2_2_outputs,_,-0.81296253,0.024940103,0.8194683
attn_2_2_outputs,_,0.98516357,-0.05796304,0.7124652
attn_2_2_outputs,_,-0.13231349,0.20529643,1.3896456
attn_2_2_outputs,_,-0.14560482,-0.59979457,0.07237781
attn_2_2_outputs,_,0.1517211,-0.2443066,0.57832915
attn_2_2_outputs,_,-0.10120353,-0.66243017,0.40769178
attn_2_2_outputs,_,0.24156643,-0.45582482,0.5031353
attn_2_2_outputs,_,0.045252156,-0.74496007,0.2960852
attn_2_2_outputs,_,0.0872053,-0.3149934,0.18530878
attn_2_2_outputs,_,0.07082951,-0.18903017,0.6978949
attn_2_2_outputs,_,0.44894594,-0.70170414,-0.058058
attn_2_3_outputs,(,-0.06253251,-0.3664275,0.20738353
attn_2_3_outputs,),1.2035787,-0.6025622,0.50648093
attn_2_3_outputs,<pad>,-0.036126956,-0.8032321,-0.054488916
attn_2_3_outputs,<s>,0.9475963,0.49278006,0.08144892
attn_2_3_outputs,_,0.27911314,0.2674567,0.37640157
attn_2_3_outputs,_,-0.40241292,-0.36483726,-0.07203215
attn_2_3_outputs,_,-0.22759718,-0.49347633,-0.6121103
attn_2_3_outputs,_,0.70575786,0.34550756,-0.45808917
attn_2_3_outputs,_,0.46433583,-0.14156425,0.04729583
attn_2_3_outputs,_,0.44808555,0.4093283,-0.4767633
attn_2_3_outputs,_,0.7448585,-0.010406455,-0.8315569
attn_2_3_outputs,_,-0.5624322,-0.3585838,0.18448442
attn_2_3_outputs,_,0.17595674,-0.08331766,0.22005916
attn_2_3_outputs,_,-0.7001225,0.61784494,-0.12144243
attn_2_3_outputs,_,0.10176622,-0.38493901,-0.043524787
attn_2_3_outputs,_,0.13672453,-0.38220257,-0.12147272
attn_2_3_outputs,_,0.25987083,-0.57761246,-0.70803916
attn_2_3_outputs,_,0.60500777,0.33158475,-0.093257725
attn_2_3_outputs,_,-0.114895314,0.24849619,0.5221843
attn_2_3_outputs,_,-0.5159255,-0.31953967,-0.25254828
attn_2_4_outputs,0,0.2446097,0.0018071528,-0.061276253
attn_2_4_outputs,1,-0.40717676,-0.30854282,-0.09208826
attn_2_4_outputs,10,0.95134866,0.048303623,0.30971113
attn_2_4_outputs,11,0.45458114,-0.4890488,0.07407428
attn_2_4_outputs,12,0.17036955,-0.40656272,0.06493804
attn_2_4_outputs,13,0.41075265,-0.7790442,0.06907536
attn_2_4_outputs,14,0.49593621,-0.43479648,-0.13439241
attn_2_4_outputs,15,-0.33899042,-0.99994814,-0.47377664
attn_2_4_outputs,16,0.5505488,-1.1662784,-0.28076425
attn_2_4_outputs,17,0.99131286,0.15021709,0.37058702
attn_2_4_outputs,18,-0.55020446,-0.4400877,0.10073397
attn_2_4_outputs,19,0.70612836,-0.20345512,-0.06322384
attn_2_4_outputs,2,0.84862375,-0.15511636,-0.11523784
attn_2_4_outputs,3,-0.2677338,-0.2945568,-0.32829288
attn_2_4_outputs,4,0.91786134,-0.10780487,0.4118303
attn_2_4_outputs,5,-0.030425001,-1.3641028,-0.5060306
attn_2_4_outputs,6,0.27027836,-0.5281634,-0.034825616
attn_2_4_outputs,7,0.17178544,-0.78881574,-0.6685504
attn_2_4_outputs,8,0.11607053,-0.6435668,-0.7297515
attn_2_4_outputs,9,0.49986124,-0.11072698,0.17564152
attn_2_5_outputs,(,-0.31737188,-0.17034523,0.5447739
attn_2_5_outputs,),0.13437021,-0.5284379,0.17278554
attn_2_5_outputs,<pad>,0.11634656,0.13372235,0.099467106
attn_2_5_outputs,<s>,0.08727964,0.57866096,0.5187919
attn_2_5_outputs,_,0.032040227,-0.37652096,-1.0840906
attn_2_5_outputs,_,-0.5896738,-0.65359473,0.21653707
attn_2_5_outputs,_,0.29091632,-0.18248355,-0.39251375
