feature,value,1,2,3,4,5,6,7
attn_0_1_outputs,17,-0.14153682,1.296047,-0.32059222,-0.20899975,-0.594539,-0.5496825,-0.9727649
attn_0_1_outputs,18,0.5390645,0.5837446,-0.087697685,0.8959078,-0.25415298,-0.5120527,-0.57487816
attn_0_1_outputs,19,1.1529477,0.11332531,0.14574498,-0.44184595,-0.7864612,-0.93727666,-0.32989967
attn_0_1_outputs,2,1.6642762,2.8817883,1.665856,-1.5010343,-6.28589,-6.0578775,-7.9693184
attn_0_1_outputs,3,1.8519558,2.989634,1.76009,-1.4373454,-6.23358,-6.844508,-10.535279
attn_0_1_outputs,4,1.538372,2.9261918,1.6940997,-1.5178527,-6.2589164,-6.490272,-9.960863
attn_0_1_outputs,5,1.6811459,2.9007528,1.6923862,-1.4526225,-6.0975943,-6.7436438,-9.077323
attn_0_1_outputs,6,1.7992597,3.1032703,1.9657388,-1.2352874,-5.9178705,-6.4563813,-8.467414
attn_0_1_outputs,7,1.8805138,3.238446,2.1172125,-1.0013702,-5.8001513,-6.3735447,-10.036703
attn_0_1_outputs,8,2.890619,4.3915114,3.2844498,0.063978195,-4.61221,-4.6666465,-6.527558
attn_0_1_outputs,9,3.4135168,4.6493683,3.4954355,0.27455476,-4.3538833,-4.719046,-5.043203
attn_0_2_outputs,0,2.2992733,3.5028102,1.725451,-1.4735109,-6.358179,-6.786627,-3.2752616
attn_0_2_outputs,1,1.5061913,3.1760824,1.5046616,-1.5074241,-6.1281753,-5.7742887,-6.7708507
attn_0_2_outputs,10,0.2014159,0.09891006,0.6537714,-0.25379387,-0.5114314,-1.086533,-0.45591253
attn_0_2_outputs,11,0.36145848,0.22639355,-0.2711549,-0.45732242,-0.24665752,-0.8277936,-0.03302455
attn_0_2_outputs,12,0.8047045,0.81474733,0.20555873,0.70628417,-0.21144246,0.48403367,-0.5404755
attn_0_2_outputs,13,-0.060722113,1.1133965,0.48401865,0.30375868,-0.38585505,-0.7636235,-0.28879222
attn_0_2_outputs,14,0.7561946,0.6598052,-0.11523603,-0.14594354,-0.65459275,-0.9143686,-0.057424136
attn_0_2_outputs,15,0.15746802,0.65802014,0.026945118,0.18985835,-0.5999255,0.12779856,-0.5574942
attn_0_2_outputs,16,0.300805,0.72247607,0.0031249376,0.16844496,-0.6083507,-0.14798248,-0.5547078
attn_0_2_outputs,17,0.40518734,0.4605883,0.40823993,0.16610657,-0.08085263,-0.40103796,-1.2896079
attn_0_2_outputs,18,0.5748401,-0.17029119,-0.37303182,0.4350076,-0.17226087,0.005359171,-0.57814336
attn_0_2_outputs,19,-0.04840063,0.5210169,0.6866672,-0.2706585,-0.32888237,-0.5669079,-0.5951296
attn_0_2_outputs,2,1.6761005,3.3424034,1.6666172,-1.360573,-5.7875586,-6.3013163,-7.029848
attn_0_2_outputs,3,1.8601528,3.4766276,1.8228303,-1.2649039,-5.75303,-6.790548,-13.410588
attn_0_2_outputs,4,1.4231833,3.390831,1.7010218,-1.3791566,-5.726461,-5.830639,-6.6407475
attn_0_2_outputs,5,1.3284093,3.1072786,1.5031731,-1.5384623,-5.7841916,-6.5768185,-5.876422
attn_0_2_outputs,6,1.5826571,3.44711,1.8723658,-1.1481626,-5.566292,-5.777423,-6.2767506
attn_0_2_outputs,7,1.3248514,3.326518,1.8315393,-1.1513509,-5.5318007,-6.448278,-6.4740443
attn_0_2_outputs,8,2.1550272,4.224906,2.6336088,-0.29283193,-4.33866,-5.224167,-6.8820486
attn_0_2_outputs,9,2.833854,4.693663,3.1624353,0.13118507,-4.3412356,-4.1129556,-11.871294
attn_0_3_outputs,0,1.3345478,2.618791,3.4667952,-1.9699377,-8.432318,-11.745995,-20.453896
attn_0_3_outputs,1,1.079554,0.28088343,2.4119468,-0.5846468,-4.535562,-3.0386834,-3.6721723
attn_0_3_outputs,10,0.92317957,0.67096794,0.21501745,0.22812556,-0.5642449,-0.5818966,-0.39563465
attn_0_3_outputs,11,0.33656815,0.38553146,-0.017379979,-0.6545005,-0.34429252,-0.25208604,0.11467522
attn_0_3_outputs,12,-0.124042,0.44216967,-0.12792644,-1.0428345,-1.2324953,-0.32817748,0.069466755
attn_0_3_outputs,13,0.4514605,0.4476786,-0.0012903224,-0.32336897,-0.36231557,-0.2551989,-0.853794
attn_0_3_outputs,14,0.89576834,0.19924031,-0.7546773,-0.32819256,-1.3533267,-1.1385624,-1.2179294
attn_0_3_outputs,15,0.59379005,0.9408967,-0.2699106,-0.22503008,-0.9400511,-0.63175774,-0.8840696
attn_0_3_outputs,16,0.3238347,0.7118379,-0.8718034,-0.50708413,-0.77769816,-0.09826559,-0.49486428
attn_0_3_outputs,17,0.79832417,0.3532908,0.23786408,0.31171632,-1.3496583,-0.077059485,-0.2833742
attn_0_3_outputs,18,0.7412258,0.24206068,0.42523873,0.18080723,-1.0142246,-0.31561294,-0.35759518
attn_0_3_outputs,19,0.8323231,0.07900011,0.4082083,0.2176377,-0.9373428,-0.8192266,-0.70042247
attn_0_3_outputs,2,1.0906051,0.49308023,2.5253954,-0.29420912,-4.0513716,-3.5980575,-3.4721613
attn_0_3_outputs,3,0.84720254,0.5590314,2.6693923,-0.040761456,-3.2600951,-3.2962477,-2.9848328
attn_0_3_outputs,4,0.84674937,0.24900511,2.6800716,-0.3652844,-3.4528437,-3.2167556,-3.1743484
attn_0_3_outputs,5,0.6663367,0.52282876,2.9170399,-0.09922171,-3.854632,-4.1937838,-4.021025
attn_0_3_outputs,6,0.3783298,0.39390782,2.939715,-0.05565258,-2.9989064,-3.3438106,-3.4940324
attn_0_3_outputs,7,0.011268975,0.19161884,3.216975,0.4119681,-3.0097902,-2.9307084,-3.1196861
attn_0_3_outputs,8,2.8984609,4.706809,6.034699,1.2416259,-4.82828,-5.5712423,-5.8163795
attn_0_3_outputs,9,2.8451283,5.3187637,6.6140447,1.6090072,-4.1609073,-6.900481,-3.9099953
mlp_0_0_outputs,0,0.6928694,-0.24196166,-0.23070873,-0.08590819,-0.24363127,-1.1712025,0.36379638
mlp_0_0_outputs,1,0.5665872,0.41040674,0.31335264,-0.773088,0.45949772,-0.33703887,0.08544409
mlp_0_0_outputs,10,0.372102,0.11865465,0.5981304,-0.27806687,-1.1121407,-0.3412387,-0.5705515
mlp_0_0_outputs,11,0.11414006,0.50537884,0.724751,0.31447014,-0.2373219,-0.13647576,-0.68159765
mlp_0_0_outputs,12,0.5596268,0.7233508,0.16655879,-0.12373736,0.36084735,-0.73582655,-0.8956438
mlp_0_0_outputs,13,0.473133,0.04569781,0.6588192,-0.9911563,-1.2688978,-0.28424355,-0.91542804
mlp_0_0_outputs,14,0.42880726,0.7130778,-0.41628882,-0.15875763,-0.18232416,-0.24082227,-0.332607
mlp_0_0_outputs,15,0.015484417,0.032385033,0.7618799,0.012354926,-0.9377433,-0.20255288,-0.07657968
mlp_0_0_outputs,16,-0.10503242,0.17175926,0.16873392,-0.34254855,-0.27092686,-0.52111804,-0.62677425
mlp_0_0_outputs,17,-0.32698533,-0.25271854,0.69980097,0.24998736,-0.23616084,-0.13723189,-0.4459642
mlp_0_0_outputs,18,0.5713322,1.086396,0.8150442,0.64978236,0.37773195,0.1404878,-0.398471
mlp_0_0_outputs,19,0.76665324,1.2375324,0.85033303,-0.4055666,-0.53647673,0.14604348,-0.09120346
mlp_0_0_outputs,2,0.15600939,-0.10163692,-0.1881908,-0.31283113,-0.086869724,-0.28715533,-0.43421647
mlp_0_0_outputs,3,1.4593062,3.3205976,2.1356215,-1.1588085,-6.7114706,-17.924349,-13.624053
mlp_0_0_outputs,4,0.90607166,0.8505422,0.11601476,0.13681419,0.61619276,-0.5385631,-0.38106397
mlp_0_0_outputs,5,0.32709387,0.06903123,0.4131498,-0.0348178,-0.47070402,-0.17125937,-0.5861327
mlp_0_0_outputs,6,0.7124105,0.49961805,0.019268354,-0.20271656,-0.031639617,-0.20756511,-0.4750884
mlp_0_0_outputs,7,0.2523641,0.33726123,-0.28597406,-0.23730905,-0.98944813,-0.4676295,-0.16628276
mlp_0_0_outputs,8,0.1683376,0.11794954,0.3005001,-0.9218029,-0.3102127,-0.6075701,-0.62496316
mlp_0_0_outputs,9,0.15428141,0.5434053,0.15067458,-0.53998166,0.085975885,-0.23570184,-1.0268332
mlp_0_1_outputs,0,0.35371727,0.5733666,-0.28326577,-0.22491555,-0.3876428,-0.51961535,-0.75950485
mlp_0_1_outputs,1,0.20310861,-0.029178586,0.56781614,-0.7887665,-0.18128878,-0.40015462,-0.08002505
mlp_0_1_outputs,10,0.7125334,0.26714635,1.0163043,-1.0015303,0.13645037,-0.43842852,-0.5400008
mlp_0_1_outputs,11,-0.32648635,0.3137478,0.5315349,-0.4041712,-0.09459046,-0.96900827,-0.876032
mlp_0_1_outputs,12,0.272001,0.9052674,0.29934436,0.4623725,-0.214495,-0.50823903,-0.372357
mlp_0_1_outputs,13,1.4461323,3.3019054,1.9007529,-1.4313581,-6.784985,-18.029715,-13.39588
mlp_0_1_outputs,14,0.3978331,-0.013011954,0.45825619,-1.2720678,-0.11624072,-0.2576689,-0.89132494
mlp_0_1_outputs,15,0.78001213,0.102393866,0.7013162,-0.3030062,-0.048760977,-0.7012739,-0.3098017
mlp_0_1_outputs,16,0.55807614,0.19208597,0.9044263,-0.9684498,-0.37660316,-0.072804034,-0.14986011
mlp_0_1_outputs,17,0.13501273,0.02822426,0.3257335,-0.6742664,-0.08595301,-0.9922772,-0.6288005
mlp_0_1_outputs,18,0.61748666,0.42353126,0.41393283,-0.18924953,-0.5656067,-0.44166425,-0.654098
mlp_0_1_outputs,19,0.5584277,0.5215982,0.102157176,-0.4939139,-0.30801064,0.0968574,-0.48751938
mlp_0_1_outputs,2,0.7562858,0.43320495,0.9654512,-0.3935478,-0.37251556,0.13688087,-0.06898502
mlp_0_1_outputs,3,0.2395967,-0.09026411,0.33663422,-0.007306303,0.8362055,-1.2998321,-1.1952823
mlp_0_1_outputs,4,0.6255479,0.40817237,-0.53161204,-0.5157657,-0.17057729,-0.69978553,-0.6968622
mlp_0_1_outputs,5,0.51596147,0.35643178,0.1638567,-0.523768,-1.0583712,-0.4035875,-0.73005253
mlp_0_1_outputs,6,-0.16786653,1.122586,0.24237089,0.018285995,-0.30189288,-0.42358497,-0.64611953
mlp_0_1_outputs,7,0.23448704,1.3302855,-0.40756702,0.15899529,-0.07201048,0.017648686,-0.17565694
mlp_0_1_outputs,8,0.3912908,0.5165782,0.20314209,0.060366105,-0.32007527,-0.26331064,-0.29127225
mlp_0_1_outputs,9,0.6637949,0.5050777,0.9597811,0.018242331,-0.1416344,-0.3028166,-0.7986655
num_attn_0_0_outputs,_,-4.0932937,-7.672738,-1.6532241,4.9568734,9.23534,11.619644,11.145699
num_attn_0_1_outputs,_,1.3811855,0.40896204,0.13075188,-0.19207387,-0.68017024,-1.4536983,-8.773957
num_attn_0_2_outputs,_,-6.0348725,-6.3439164,0.36212617,4.2644153,8.545236,11.712433,11.2083435
num_attn_0_3_outputs,_,1.2004769,0.30936354,0.05100206,-0.21057709,-0.53926736,-0.8600868,-11.738251
num_mlp_0_0_outputs,0,0.5030633,-0.18143924,-0.049319193,-0.94065595,0.021562194,-0.16594037,-0.027846294
num_mlp_0_0_outputs,1,1.4456753,-0.16931893,0.17805713,-0.20088418,-0.01539983,0.24599221,0.18081602
num_mlp_0_0_outputs,10,4.90345,0.76691544,-14.605323,-10.042884,-4.430085,-3.6044538,-5.0723357
num_mlp_0_0_outputs,11,0.46119437,-0.11372283,0.841773,0.15267424,-0.27474993,-0.3055026,-0.7396096
num_mlp_0_0_outputs,12,0.05355984,0.3887151,0.2259301,-0.41961792,-0.03664531,-0.37149346,-0.45900708
num_mlp_0_0_outputs,13,2.5579076,0.47181582,-3.0722792,-0.7611119,-1.480734,-1.2084279,-0.20698842
num_mlp_0_0_outputs,14,1.6808875,1.2486757,-1.7751395,-0.91293836,-0.9021344,-0.84131086,-0.6613395
num_mlp_0_0_outputs,15,-0.7942459,-0.4863953,0.9131471,3.295686,-0.38185555,-2.1520526,0.29454985
num_mlp_0_0_outputs,16,1.2723581,-4.147369,12.8460245,-2.490348,-19.427605,-17.50678,-17.43914
num_mlp_0_0_outputs,17,2.0000947,-0.020666324,-1.5241603,-0.8625309,-0.85546756,-1.1660218,-0.6586722
num_mlp_0_0_outputs,18,0.3316439,0.2380439,0.49142912,-0.27480003,0.066901445,-0.3550879,-0.30415604
num_mlp_0_0_outputs,19,0.7125413,-0.5403538,-0.1674272,0.004820027,-0.114705466,0.31388965,-0.046259165
num_mlp_0_0_outputs,2,2.9830065,7.8546295,-13.559946,-10.483596,-5.3668885,-1.6263365,-2.4344149
num_mlp_0_0_outputs,3,1.5290482,2.7412934,-1.6156832,-4.9989843,-4.113708,-1.4497869,-0.8472811
num_mlp_0_0_outputs,4,0.776212,0.16416892,0.21262819,-0.25098723,-0.3119988,0.47487155,-0.35455993
num_mlp_0_0_outputs,5,0.44701648,0.7295912,0.24698462,-0.5007466,-0.06701991,-0.20628946,-0.138854
num_mlp_0_0_outputs,6,1.8057702,1.6242305,-1.8464781,-0.99689615,-1.0978942,-0.9005817,-0.862299
num_mlp_0_0_outputs,7,0.9806509,0.23032479,-0.41032642,-0.44147527,-0.92195404,-0.9058643,-0.103588946
num_mlp_0_0_outputs,8,1.379161,1.9937421,0.20745791,-6.798009,-7.8739357,-1.8917167,-0.98102975
num_mlp_0_0_outputs,9,1.5472159,0.9418707,-0.9463167,-0.6519098,-1.3180918,-0.63710296,-0.86388165
num_mlp_0_1_outputs,0,1.0135738,0.45655742,0.21449314,0.108424224,-0.011888856,-0.34463504,-0.28094235
num_mlp_0_1_outputs,1,1.8353854,-0.7340476,-0.5625121,-0.24358337,-0.28727445,-0.39220336,-0.5086162
num_mlp_0_1_outputs,10,3.0394554,-1.893795,-1.4971836,-1.7939826,-0.5407443,-0.81089735,0.34634525
num_mlp_0_1_outputs,11,4.1769853,-1.8918997,-1.7076552,-1.4588596,-1.0246717,-0.2627907,-0.3013478
num_mlp_0_1_outputs,12,2.085764,-0.41510445,-0.512939,-0.8131004,-0.57621753,-0.57153153,-0.70162207
num_mlp_0_1_outputs,13,1.7568455,0.75791675,-0.41430232,0.14708628,0.08839909,-0.52786523,-0.36545998
num_mlp_0_1_outputs,14,2.778204,-0.5161609,-1.1846279,-0.8047693,-1.0479504,-0.6890941,-0.52280515
num_mlp_0_1_outputs,15,1.757434,3.2678063,-3.9642804,-4.5790195,-2.2414062,-0.81061125,-1.3460788
num_mlp_0_1_outputs,16,4.0465994,-1.6772422,-1.7802824,-1.0425678,-1.1534488,-0.69610023,-0.19091873
num_mlp_0_1_outputs,17,1.5382601,0.019374548,-0.32047862,-0.20155849,-0.08693216,-0.31139144,-0.74658906
num_mlp_0_1_outputs,18,8.818896,-6.9548855,-12.388801,-7.0353255,0.6605404,-0.5765224,-0.38351148
num_mlp_0_1_outputs,19,2.7648666,-1.2594973,-1.4361825,-1.125142,-0.21854743,-0.18418565,-0.9158067
num_mlp_0_1_outputs,2,2.4342825,0.11252724,-1.5895402,-1.4120158,-1.604623,-0.15710254,-1.1571522
num_mlp_0_1_outputs,3,1.9736445,-1.129194,-1.336429,-0.7207472,-1.1376702,-0.6241496,-0.3806306
num_mlp_0_1_outputs,4,-3.2061522,1.7111282,1.5353156,2.3222964,0.04247582,-6.558201,-3.7390468
num_mlp_0_1_outputs,5,4.945085,-3.6114256,-1.7875172,-0.8766827,-0.37085095,-0.2969347,0.023798114
num_mlp_0_1_outputs,6,-2.1937013,8.74491,3.9204175,-8.362294,-8.964166,-14.247834,-15.152628
num_mlp_0_1_outputs,7,4.218725,-2.3021398,-1.3469447,-2.5606878,-1.0377959,-0.44831574,-1.0525296
num_mlp_0_1_outputs,8,2.732636,-0.6962584,-1.0812926,-0.41800836,-0.3797186,-0.6460149,-0.039199706
num_mlp_0_1_outputs,9,2.7288709,-1.1047133,-1.2267745,-1.0045462,-1.1369097,0.030074356,-0.6211302
ones,_,1.6193753,3.3356771,1.9887697,-1.0167322,-6.6256933,-7.0351157,-8.621763
positions,0,0.14087404,0.07267943,-0.27895764,0.043863125,-0.29016697,0.5808305,-0.559037
positions,1,1.3551035,3.3339534,1.8225921,-1.3039404,-6.2447333,-7.373196,-7.777499
positions,10,0.25320363,-0.075918555,0.35596424,0.01082173,0.48757678,-0.08589711,0.7562586
positions,11,-0.099417135,-0.16379562,-0.22207375,0.13033736,-0.034169644,0.20418501,0.7848673
positions,12,0.0722208,-0.28962663,-0.36309385,0.41078937,-0.027220719,-0.10724761,0.037126478
positions,13,-0.06371939,-0.42788407,0.011494799,-0.5630162,0.08502247,0.13287187,0.0557139
positions,14,-0.08296181,0.30609205,-0.43562803,-0.028849423,0.023332985,-0.6999397,0.14033121
positions,15,0.6796369,-0.32136735,-0.9261976,-0.31630248,-0.6579983,0.12862009,0.15787971
positions,16,0.8822456,0.38063392,-0.1312403,0.3268762,0.24423221,-0.2752429,-0.36064857
positions,17,-0.23579854,0.05983104,-0.12915762,0.08423756,0.03839747,-0.38092348,-0.35868633
positions,18,-0.51114494,-0.039850216,0.42900828,0.10861099,-0.2824943,0.40689963,-0.1911674
positions,19,-0.2145918,0.48689103,0.5255685,0.6701333,-0.63161296,-0.027134452,-0.3262311
positions,2,1.2584687,3.2867756,1.7681608,-1.3717405,-6.2483115,-7.2511883,-7.2023
positions,3,1.1851078,3.2059572,1.6868246,-1.4234087,-6.3187933,-7.1867642,-10.472028
positions,4,1.4007264,3.39459,1.8669758,-1.2499897,-6.1960816,-7.0058084,-7.3280745
positions,5,0.99269944,3.0114467,1.5693117,-1.5423583,-6.4136806,-7.3945584,-7.6494064
positions,6,1.007085,3.2256305,1.832628,-1.2179483,-6.0631666,-6.9524927,-7.0078077
positions,7,1.2911911,3.5451887,2.2144692,-0.7797708,-5.585482,-6.5260816,-7.000381
positions,8,1.174112,3.419751,2.0594597,-0.9659775,-5.778454,-6.6774964,-7.6138787
positions,9,1.5216725,4.107127,2.737278,-0.3311774,-5.082192,-6.1311345,-5.7590632
tokens,0,2.073667,3.2721193,0.96204585,-1.1823571,-3.8569076,-6.1037474,-10.6504135
tokens,1,1.8080752,2.6802244,0.28483853,-2.009142,-5.1312146,-7.031757,-14.041855
tokens,2,1.8830857,2.886287,0.68558604,-1.3372993,-4.1672835,-4.209362,-4.617372
tokens,3,2.6014524,3.4968383,1.0308644,-1.2934642,-4.426587,-6.5158033,-3.2864137
tokens,4,1.6554744,2.6560998,0.33427247,-1.7628781,-4.7293744,-5.1982207,-2.8492167
tokens,5,1.8469253,2.904366,0.58919734,-1.4685817,-4.4161634,-4.931315,-8.367853
tokens,<pad>,0.3321381,0.42068037,0.5522724,0.38396132,-1.0187843,-0.31349102,-0.36825863
tokens,<s>,0.62008494,-0.121056125,0.21843392,0.3189805,-0.04061063,-0.8779877,-0.26202226
tokens,_,0.23233843,0.1189616,-0.1972716,0.3903944,-0.57381177,-0.41423857,-0.979307
tokens,_,0.44718626,-0.005625888,0.87682706,0.12432659,-0.44995397,-0.55688,-0.024484426
tokens,_,0.13171813,-0.12459277,0.21350196,-0.36374918,-0.3406561,-0.1604949,-0.682913
tokens,_,1.0072842,0.018157901,0.85059905,0.15227488,-0.46167102,-0.7062227,-0.4854996
tokens,_,-0.074008934,0.7196485,0.3213624,0.12974311,-0.6282662,-0.42006195,-0.12782213
tokens,_,0.46087623,-0.049429223,0.117174275,-0.40322682,0.09044855,-0.8037795,-0.57431865
tokens,_,0.60794294,0.8491236,1.1861285,-0.5490218,-0.8290005,-0.6444849,-0.5427352
tokens,_,0.59125483,0.18279491,0.13463047,0.22994961,-1.1879504,-0.6893705,-0.9764864
tokens,_,0.349367,-0.036206886,0.51176035,0.24349038,0.8678347,-0.40139586,-0.3249751
tokens,_,-0.35025063,0.24916843,-0.40523264,0.02529345,-1.3390669,-1.1822007,0.27598816
tokens,_,0.7361488,-0.059813995,0.90115863,0.91380465,-0.4135478,-0.5710159,-0.09635193
tokens,_,0.0049201124,-0.2530886,0.056225583,-0.5764163,-0.44464952,-0.76647395,-0.78364605
