feature,value,F,P,T
attn_0_2_outputs,_,-0.22748913,-0.31027135,0.52390933
attn_0_2_outputs,_,0.32866612,0.495481,0.27306312
attn_0_2_outputs,_,0.26545992,0.07583815,-1.8006531
attn_0_2_outputs,_,0.7645958,-0.53417003,-0.30638
attn_0_2_outputs,_,-0.40790796,0.06816664,0.1656872
attn_0_2_outputs,_,-0.613744,-1.1518097,-0.20827216
attn_0_2_outputs,_,-0.2781333,0.48589042,-0.38368958
attn_0_2_outputs,_,-0.35258225,0.30843532,0.5232198
attn_0_2_outputs,_,0.16199143,-0.17496613,0.15671116
attn_0_2_outputs,_,0.6944552,-0.2955291,-0.39048627
attn_0_2_outputs,_,-0.18767706,0.1617838,-0.51694465
attn_0_2_outputs,_,0.46889722,-0.03369909,-0.35960722
attn_0_2_outputs,_,-1.0362775,-0.059797015,0.39149812
attn_0_2_outputs,_,-0.37919062,0.6831422,-0.35421696
attn_0_2_outputs,_,0.66885674,-0.08720877,-0.117091626
attn_0_2_outputs,_,-0.83761483,0.38290092,0.23384872
attn_0_2_outputs,_,0.48862168,-0.054048367,-0.3325787
attn_0_2_outputs,_,0.91132206,0.15235052,0.33655465
attn_0_2_outputs,_,0.18874721,0.6540144,0.55677235
attn_0_2_outputs,{,2.15853,-0.7759806,-0.9490402
attn_0_2_outputs,},0.29737183,0.31736532,0.121655904
attn_0_3_outputs,(,-0.05387681,0.3225951,-0.29190886
attn_0_3_outputs,),-0.03044512,-0.5284751,-0.6470762
attn_0_3_outputs,<pad>,0.20963979,-0.2302573,0.47857025
attn_0_3_outputs,<s>,-0.516398,-0.18372469,1.0516759
attn_0_3_outputs,_,0.74596757,0.04104999,0.05184016
attn_0_3_outputs,_,0.33797207,0.3638498,0.018278869
attn_0_3_outputs,_,0.5640758,-0.8743283,-0.05431731
attn_0_3_outputs,_,0.05436623,0.1435548,-0.85988843
attn_0_3_outputs,_,0.16201437,-0.568066,0.92874956
attn_0_3_outputs,_,-0.49339175,0.17970027,0.3812148
attn_0_3_outputs,_,-0.52595174,0.2182306,-0.002027386
attn_0_3_outputs,_,-0.42853394,-0.15270914,-0.19550097
attn_0_3_outputs,_,0.14337742,0.79331344,0.35665637
attn_0_3_outputs,_,0.07398258,0.20309153,0.4505756
attn_0_3_outputs,_,-0.2924953,-0.38934183,-0.38793415
attn_0_3_outputs,_,-0.72612095,0.30801487,-0.97412366
attn_0_3_outputs,_,0.73458576,0.6897344,-0.07690068
attn_0_3_outputs,_,0.24253996,-0.5911807,-0.94265205
attn_0_3_outputs,_,0.40226388,0.54900813,0.31072614
attn_0_3_outputs,_,-0.6973646,0.104379185,-0.37836757
attn_0_3_outputs,_,-0.41412866,0.15255906,-0.3650133
attn_0_3_outputs,_,-0.7264204,0.22367093,0.15680398
attn_0_3_outputs,_,-0.5444069,0.5845708,0.16192517
attn_0_3_outputs,_,0.4895004,1.1480501,-0.33206397
attn_0_3_outputs,_,-0.27256638,-0.42774886,0.2927464
attn_0_3_outputs,_,-0.12633891,-0.055313524,-0.1484307
attn_0_3_outputs,_,0.30417365,0.31092128,-0.25742087
attn_0_3_outputs,_,0.3619133,1.5078857,0.12093212
attn_0_3_outputs,_,-0.87038326,-0.24256155,-0.35270473
attn_0_3_outputs,_,0.19132224,0.49194875,-0.17155103
attn_0_3_outputs,_,0.021388272,0.5526263,0.30321255
attn_0_3_outputs,_,-0.61781603,0.60970235,0.013142947
attn_0_3_outputs,_,0.29035354,-0.74287647,-0.6616893
attn_0_3_outputs,_,-0.8077302,-0.034757808,0.5458809
attn_0_3_outputs,_,1.3266217,-0.4609436,0.65351415
attn_0_3_outputs,_,0.08179426,-0.17745905,0.5472062
attn_0_3_outputs,_,-0.463716,-0.14936048,0.43951803
attn_0_3_outputs,_,-0.4144291,0.100757815,0.3637966
attn_0_3_outputs,_,1.1182781,0.33354625,-0.47884288
attn_0_3_outputs,_,0.34559625,0.1111364,0.4877559
attn_0_3_outputs,_,-0.21122329,-0.39964202,0.6057339
attn_0_3_outputs,_,-0.85532385,-0.11263004,0.35644624
attn_0_3_outputs,_,0.37301236,0.09973782,0.58936405
attn_0_3_outputs,_,-0.49803528,0.3252367,-0.5105916
attn_0_3_outputs,_,1.0302863,0.29528287,0.5337423
attn_0_3_outputs,_,0.92330426,-0.41818184,1.4587294
attn_0_3_outputs,_,-0.0012180653,0.6278399,1.0631642
attn_0_3_outputs,_,0.34939644,-1.2387685,-0.551321
attn_0_3_outputs,_,0.87327605,-0.36032262,-0.5917821
attn_0_3_outputs,_,-0.21785815,0.8684094,0.4279974
attn_0_3_outputs,_,0.11942519,0.54149985,0.028680988
attn_0_3_outputs,_,-0.41923752,-0.86912906,-0.16766188
attn_0_3_outputs,_,0.22801577,0.36028925,-0.28288093
attn_0_3_outputs,_,1.2061148,-0.087027945,-1.1855164
attn_0_3_outputs,_,-0.17787227,0.06847273,-0.5063151
attn_0_3_outputs,_,0.07545313,0.6713848,0.55240715
attn_0_3_outputs,_,-0.5728187,0.18503729,-0.33608678
attn_0_3_outputs,_,-0.5723915,0.20591079,0.8004249
attn_0_3_outputs,_,-0.055399973,-0.8220364,-0.029988553
attn_0_3_outputs,_,0.06713657,0.36592904,-0.43288225
attn_0_3_outputs,_,0.3721165,-0.4153501,-0.0016816689
attn_0_3_outputs,_,0.70792526,-0.56470525,-0.55572486
attn_0_3_outputs,_,0.8342965,-0.10111953,0.46738505
attn_0_3_outputs,_,0.15615013,-0.13390024,0.09448199
attn_0_3_outputs,_,0.3701036,0.4990812,-1.1348194
attn_0_3_outputs,_,0.9903268,-0.42627507,-0.84597677
attn_0_3_outputs,_,0.25606063,-0.34456125,-0.45428395
attn_0_3_outputs,_,-0.48513466,0.36399913,0.90817046
attn_0_3_outputs,_,0.31847715,0.46500483,-0.12093755
attn_0_3_outputs,_,0.1512122,0.6816899,0.31164968
attn_0_3_outputs,_,0.6327652,0.09626237,-0.08185398
attn_0_3_outputs,_,-0.56929207,1.0211264,0.23324575
attn_0_3_outputs,_,0.039186887,0.979407,-0.52516896
attn_0_3_outputs,_,-0.30147877,-0.083853416,-0.8795093
attn_0_3_outputs,_,-0.45851457,-0.36600563,0.15631324
attn_0_3_outputs,_,-0.48836154,-1.0966223,0.37346166
attn_0_3_outputs,_,0.62325513,-0.5688597,-0.6255494
attn_0_3_outputs,_,-0.36356026,0.5205242,-0.0034594017
attn_0_3_outputs,{,0.4078104,-0.08937558,-0.75264144
attn_0_3_outputs,},-0.023190388,-0.7894345,-0.8345029
attn_1_0_outputs,0,0.24373393,0.45326158,-0.36955708
attn_1_0_outputs,1,0.5969842,0.5815645,1.3737231
attn_1_0_outputs,10,0.038866796,0.36085552,1.2416383
attn_1_0_outputs,11,-0.51208305,-0.2759201,-1.2847223
attn_1_0_outputs,12,0.5049216,0.4901973,0.29222518
attn_1_0_outputs,13,0.16034386,0.26082012,0.12655269
attn_1_0_outputs,14,0.33211476,-0.9356219,-1.0880538
attn_1_0_outputs,15,0.18396573,-0.68269956,-0.4671042
attn_1_0_outputs,16,0.6869146,-0.07057957,-0.122566216
attn_1_0_outputs,17,1.0089846,-0.12317692,-0.068647824
attn_1_0_outputs,18,0.97772944,-0.73630005,0.95311224
attn_1_0_outputs,19,-0.6433353,0.4109603,-0.42951804
attn_1_0_outputs,2,0.09341416,0.12552896,-1.6339414
attn_1_0_outputs,20,0.34709877,0.8413499,0.21971163
attn_1_0_outputs,21,0.39296046,-0.5268571,0.030064974
attn_1_0_outputs,22,0.5982973,1.0022131,0.68925524
attn_1_0_outputs,23,0.121775806,-0.288903,0.8523735
attn_1_0_outputs,24,-0.33471316,0.6245582,0.40045407
attn_1_0_outputs,25,-0.004853656,0.17196007,0.1498348
attn_1_0_outputs,26,-0.042855784,0.2048894,0.61726415
attn_1_0_outputs,27,1.1215308,-1.3794184,-0.88128257
attn_1_0_outputs,28,-0.08753927,0.7426454,0.13038225
attn_1_0_outputs,29,0.4129899,-0.04619855,-0.47636914
attn_1_0_outputs,3,-1.2889918,1.2064823,-0.6757094
attn_1_0_outputs,30,0.06944365,0.24866603,-0.9326124
attn_1_0_outputs,31,-0.2667476,0.52581894,-0.23360683
attn_1_0_outputs,32,0.12558298,0.39996436,0.024357222
attn_1_0_outputs,33,1.1299,-0.33015293,-0.9438743
attn_1_0_outputs,34,1.379005,-0.3171912,0.4531585
attn_1_0_outputs,35,0.32711893,0.4353534,-0.82714534
attn_1_0_outputs,36,0.6509386,0.2338622,-0.12315142
attn_1_0_outputs,37,0.24012855,0.12450565,-1.1697768
attn_1_0_outputs,38,1.1643193,-0.9128444,-1.5784055
attn_1_0_outputs,39,-0.0065716757,0.47558963,0.07461194
attn_1_0_outputs,4,0.1952509,0.57338554,-0.026076615
attn_1_0_outputs,40,-0.38391668,0.48979273,-0.7253591
attn_1_0_outputs,41,0.34758762,0.13920277,-1.1056076
attn_1_0_outputs,42,1.0884557,-0.107295156,-0.12810838
attn_1_0_outputs,43,0.4094144,0.00920933,-1.0544388
attn_1_0_outputs,44,0.30125192,0.45576322,-0.2791572
attn_1_0_outputs,45,2.347973,-1.9773929,-0.3932851
attn_1_0_outputs,46,0.99890536,-1.1112626,-1.0423722
attn_1_0_outputs,47,-0.3680127,0.48998436,-1.184656
attn_1_0_outputs,48,0.5257785,0.6733154,0.47537598
attn_1_0_outputs,49,0.7272327,-0.88239235,-0.16483936
attn_1_0_outputs,5,0.8910351,-0.81723386,-1.0061399
attn_1_0_outputs,50,0.2957172,0.47239769,0.4116259
attn_1_0_outputs,51,1.2891605,-0.8586766,-0.7536261
attn_1_0_outputs,52,0.31227773,0.116342,-0.19509079
attn_1_0_outputs,53,-0.73028475,0.34539232,-0.08705779
attn_1_0_outputs,54,0.64741284,0.16547081,-0.3554957
attn_1_0_outputs,55,1.0781337,-0.20921594,-0.27150103
attn_1_0_outputs,56,0.17620134,-0.10081531,-0.4198654
attn_1_0_outputs,57,0.9229682,-0.8658657,-1.1797041
attn_1_0_outputs,58,0.036629252,0.3962029,-0.88887566
attn_1_0_outputs,59,0.30694064,1.1794701,-0.2011116
attn_1_0_outputs,6,-0.025978457,1.0993214,-0.39375603
attn_1_0_outputs,60,0.05622757,0.38107577,0.6616667
attn_1_0_outputs,61,0.86913425,-0.21774368,-0.40546918
attn_1_0_outputs,62,0.16866572,0.3403404,-0.5928511
attn_1_0_outputs,63,0.4642851,-0.21438569,-0.47647434
attn_1_0_outputs,64,0.07328663,-0.09969072,-0.42873833
attn_1_0_outputs,65,1.3740312,0.7365096,0.6569911
attn_1_0_outputs,66,0.51492125,-0.01626793,-0.15983358
attn_1_0_outputs,67,-0.6266691,0.54923284,-1.0560994
attn_1_0_outputs,68,-0.5307192,0.9030383,0.19660352
attn_1_0_outputs,69,1.6524216,-0.053664096,-0.5002156
attn_1_0_outputs,7,-0.3647583,-0.13398114,0.44778502
attn_1_0_outputs,70,0.30335703,0.6758842,0.23595993
attn_1_0_outputs,71,-0.44077823,0.110433236,-0.54865575
attn_1_0_outputs,72,1.818862,-1.5051692,-1.884566
attn_1_0_outputs,73,0.35205188,-0.73791754,-1.9635527
attn_1_0_outputs,74,-0.10811857,0.7771809,0.25587884
attn_1_0_outputs,75,0.20561081,-0.2752856,-0.2338931
attn_1_0_outputs,76,0.75064933,-0.12952031,-0.9974818
attn_1_0_outputs,77,0.057910748,-0.18061985,-0.8266977
attn_1_0_outputs,78,0.5285569,-0.56596,-0.030802203
attn_1_0_outputs,79,0.50026596,0.33997408,-0.45604914
attn_1_0_outputs,8,-0.52113545,0.37745857,0.16070063
attn_1_0_outputs,9,-0.9002843,0.5344264,-0.3601961
attn_1_1_outputs,(,-0.5891031,-0.5074097,-0.96130633
attn_1_1_outputs,),0.7748355,-1.3668826,-1.5704722
attn_1_1_outputs,<pad>,-0.36100307,-0.064770065,0.0023783315
attn_1_1_outputs,<s>,-0.02997723,0.8732036,0.3661434
attn_1_1_outputs,_,0.94496787,-0.09581521,0.25736517
attn_1_1_outputs,_,-0.1882103,0.42431775,-0.035316728
attn_1_1_outputs,_,0.41196448,0.19591896,-0.21976966
attn_1_1_outputs,_,-0.1195183,0.11251444,0.31110874
attn_1_1_outputs,_,-0.44665524,-0.04532351,-0.32611385
attn_1_1_outputs,_,-0.62785155,1.0882176,-0.051847983
attn_1_1_outputs,_,0.76142853,-0.06975314,0.24848759
attn_1_1_outputs,_,-0.044418115,0.1914377,-0.5318047
attn_1_1_outputs,_,0.4224446,0.28427845,-0.85005754
attn_1_1_outputs,_,-0.019646179,2.1608386,0.5875119
attn_1_1_outputs,_,0.17435975,-0.2623227,-0.2415115
attn_1_1_outputs,_,0.4841777,0.53838444,0.16354217
attn_1_1_outputs,_,0.22701465,-0.5104047,-0.3563472
attn_1_1_outputs,_,-0.06643149,-0.2435813,0.48540062
attn_1_1_outputs,_,-1.0537719,0.16507508,-0.44643718
attn_1_1_outputs,_,0.40617567,-0.3785887,-0.5774491
attn_1_1_outputs,_,-0.26353776,0.60249263,-0.58221024
attn_1_1_outputs,_,-0.21485806,0.072059155,-1.0519333
attn_1_1_outputs,_,-0.21783954,0.5998152,-1.1830835
attn_1_1_outputs,_,0.2135037,1.436772,-0.10337731
attn_1_1_outputs,_,0.02116671,1.05928,-0.768049
attn_1_1_outputs,_,-0.49047664,0.119471565,-0.37667334
attn_1_1_outputs,_,0.04444446,0.43636444,-0.3208534
attn_1_1_outputs,_,0.32532778,1.2366284,0.010334103
attn_1_1_outputs,_,0.22543158,-0.33386573,-0.14093623
attn_1_1_outputs,_,-0.058034245,0.16679774,0.44067523
attn_1_1_outputs,_,-1.4172112,-0.080495566,0.4871592
