feature,value,F,P,T
attn_0_0_outputs,_,-0.46287104,-0.06784884,0.21763007
attn_0_0_outputs,_,0.32215357,-0.5500524,-0.83715665
attn_0_0_outputs,_,0.5984114,-0.18976392,-0.6184715
attn_0_0_outputs,_,0.717339,0.17750399,-0.61619246
attn_0_0_outputs,_,-0.44902155,-0.4492729,0.27703542
attn_0_0_outputs,_,0.18717057,0.8856837,0.37217945
attn_0_0_outputs,_,0.585486,-0.9868586,-1.431581
attn_0_0_outputs,_,0.80358714,-0.6511516,-0.3559549
attn_0_0_outputs,{,-0.19621491,-0.19327432,-0.5222563
attn_0_0_outputs,},1.073028,-0.29666817,0.72149944
attn_0_1_outputs,(,0.8325537,0.35400492,0.13774256
attn_0_1_outputs,),0.40012512,-0.10294392,-0.044481512
attn_0_1_outputs,<pad>,-0.476575,-0.0965988,0.21343245
attn_0_1_outputs,<s>,0.57190645,-0.24664517,-0.14973204
attn_0_1_outputs,_,1.2112226,0.36083722,-1.0012913
attn_0_1_outputs,_,0.1378451,-0.6039601,-0.88559604
attn_0_1_outputs,_,-0.59155303,0.11051473,-1.313748
attn_0_1_outputs,_,-0.5893415,-0.16153932,0.5745766
attn_0_1_outputs,_,-0.77302766,-0.5785272,0.26812723
attn_0_1_outputs,_,-0.5014386,0.8136466,0.017022705
attn_0_1_outputs,_,-0.59920967,0.23435554,-1.3668209
attn_0_1_outputs,_,-0.30311325,0.85663366,-1.5871941
attn_0_1_outputs,_,-0.5195635,-0.16847995,-0.33277324
attn_0_1_outputs,_,-0.7456297,0.3681562,-2.0045125
attn_0_1_outputs,_,0.30055025,0.08321014,0.25161964
attn_0_1_outputs,_,0.74523765,1.2346857,0.25722995
attn_0_1_outputs,_,0.6505343,1.2283237,-0.19066115
attn_0_1_outputs,_,0.8261636,-1.8204155,-0.47595185
attn_0_1_outputs,_,0.67983556,-0.84706235,1.008347
attn_0_1_outputs,_,0.732232,0.011491192,-0.6740961
attn_0_1_outputs,_,0.48452088,-0.32811633,0.015223379
attn_0_1_outputs,_,1.4767032,1.1267904,-0.20261301
attn_0_1_outputs,_,-0.16543779,0.8021191,1.12584
attn_0_1_outputs,_,0.81287813,-0.007171564,0.18838736
attn_0_1_outputs,_,1.4005138,-0.109352954,0.19027546
attn_0_1_outputs,_,0.047974277,0.12239481,-1.0149033
attn_0_1_outputs,_,-0.40967715,0.3680184,0.8001881
attn_0_1_outputs,_,-0.43634826,1.2651492,-0.8480941
attn_0_1_outputs,_,-0.93967354,-0.7318443,1.1538949
attn_0_1_outputs,_,0.4433617,0.25825316,0.11389529
attn_0_1_outputs,_,1.1015816,0.46839622,-0.72653806
attn_0_1_outputs,_,0.30611104,-0.7512055,-0.10003446
attn_0_1_outputs,_,0.41238064,-0.63977027,-0.3350102
attn_0_1_outputs,_,0.43038324,-0.63350755,-0.11475595
attn_0_1_outputs,_,-0.07284148,-0.52271086,0.68575835
attn_0_1_outputs,_,0.004597726,0.15674356,-0.6079721
attn_0_1_outputs,_,0.19588995,0.6061783,-0.4448652
attn_0_1_outputs,_,-1.0958446,-0.28477257,-0.59084415
attn_0_1_outputs,_,0.2592982,0.55531645,0.1773446
attn_0_1_outputs,_,-0.6399869,-0.50162125,0.0012296597
attn_0_1_outputs,_,0.3408968,-0.12203571,-0.48054612
attn_0_1_outputs,_,-0.058554433,-0.333579,-0.91017824
attn_0_1_outputs,_,0.24926801,-0.61044645,-0.10986324
attn_0_1_outputs,_,1.4694271,0.802841,-0.43818358
attn_0_1_outputs,_,-0.25854743,-0.34485272,0.69251776
attn_0_1_outputs,_,0.22216012,-0.003939437,0.21570045
attn_0_1_outputs,_,-0.065104365,0.93164474,0.047905277
attn_0_1_outputs,_,0.24021354,-0.19244605,-0.63511205
attn_0_1_outputs,_,0.4826838,-0.4111356,-0.30703035
attn_0_1_outputs,_,-0.35368907,-0.13502608,0.6891423
attn_0_1_outputs,_,0.71186256,-0.41110587,-0.39251748
attn_0_1_outputs,_,0.030161466,-0.637408,0.22821796
attn_0_1_outputs,_,0.83737683,0.25140134,-0.1555288
attn_0_1_outputs,_,0.49451545,-0.19959821,0.3261161
attn_0_1_outputs,_,0.16281983,-0.39047378,0.20592667
attn_0_1_outputs,_,-0.10748193,-0.85114163,0.23953983
attn_0_1_outputs,_,1.2952039,0.15038921,0.35932273
attn_0_1_outputs,_,0.68997484,0.37346917,-0.33713838
attn_0_1_outputs,{,1.4631268,-0.29313907,-1.0984216
attn_0_1_outputs,},0.10109777,-0.046974983,0.12060822
attn_0_2_outputs,(,0.30630496,-0.22625417,0.06634603
attn_0_2_outputs,),1.0851048,-0.004001174,0.3838334
attn_0_2_outputs,<pad>,-2.3629313,1.639918,-0.6960421
attn_0_2_outputs,<s>,-0.25247136,-0.119327836,-0.34022388
attn_0_2_outputs,_,-1.6257123,0.5739092,0.81902444
attn_0_2_outputs,_,1.352602,-1.7432599,1.2647384
attn_0_2_outputs,_,1.6991726,-1.666369,0.5900748
attn_0_2_outputs,_,-1.276297,0.46527866,0.47738713
attn_0_2_outputs,_,1.1526977,-1.4003633,0.112987205
attn_0_2_outputs,_,1.3203163,-1.0234275,0.4823601
attn_0_2_outputs,_,1.7076725,-1.053916,0.34346017
attn_0_2_outputs,_,-0.04925853,-1.9879955,0.9853644
attn_0_2_outputs,_,-1.797274,-1.651167,0.69904846
attn_0_2_outputs,_,-1.3023216,-0.8560421,1.3373585
attn_0_2_outputs,_,0.64646393,-1.7484287,1.12964
attn_0_2_outputs,_,1.4380671,-0.46341234,1.4726142
attn_0_2_outputs,_,-1.9452919,-1.8714666,0.6128882
attn_0_2_outputs,_,-1.3933326,-1.4093572,1.4451406
attn_0_2_outputs,_,0.6862157,-0.995612,1.4050347
attn_0_2_outputs,_,-1.4325484,-1.7367084,1.9574933
attn_0_2_outputs,_,-1.232463,-1.3013644,2.2517283
attn_0_2_outputs,_,-1.2527653,1.6526861,1.7937937
attn_0_2_outputs,_,-0.78378314,-0.9482228,2.4162269
attn_0_2_outputs,_,1.0219004,-1.6397214,1.9330366
attn_0_2_outputs,_,-2.0806973,-0.8894383,2.1640723
attn_0_2_outputs,_,1.0408905,-0.76614934,1.5710453
attn_0_2_outputs,_,0.75100285,-1.1306306,1.4690788
attn_0_2_outputs,_,-1.5419616,1.9841714,-1.6151006
attn_0_2_outputs,_,-0.16074744,0.24172063,1.3724887
attn_0_2_outputs,_,0.27654207,0.19743906,-1.4625646
attn_0_2_outputs,_,0.8744934,-0.0042325784,0.02804121
attn_0_2_outputs,_,0.28060752,-0.78648025,-0.27413288
attn_0_2_outputs,_,0.43327928,-0.30163828,-0.68557656
attn_0_2_outputs,_,-0.48122656,-1.0374104,0.04851201
attn_0_2_outputs,_,0.34494033,-0.91027075,0.62034965
attn_0_2_outputs,_,0.6267544,-0.09512156,-0.04345739
attn_0_2_outputs,_,-0.9265916,-0.9370562,0.32505193
attn_0_2_outputs,_,-1.0447282,0.8541562,-0.27307975
attn_0_2_outputs,_,0.26597202,0.018316543,-0.7672412
attn_0_2_outputs,_,-0.111893065,0.16070639,0.0009932747
attn_0_2_outputs,_,-0.042831562,-0.5361349,0.66289806
attn_0_2_outputs,_,0.40716246,-1.074848,-1.2644457
attn_0_2_outputs,_,1.1175693,0.64950705,-0.04113676
attn_0_2_outputs,_,0.25503975,-0.062048137,-0.07767199
attn_0_2_outputs,_,-0.37418067,-0.3659426,-0.29885578
attn_0_2_outputs,_,0.17590316,0.07433774,-0.8109843
attn_0_2_outputs,_,0.10790161,-0.08658414,-0.22620447
attn_0_2_outputs,_,-0.31085846,-0.116327815,0.03163476
attn_0_2_outputs,_,-0.45671114,-0.9972699,0.3672856
attn_0_2_outputs,_,0.85450065,0.7355856,-0.09265847
attn_0_2_outputs,_,-0.4773033,0.3284478,-0.70127225
attn_0_2_outputs,_,0.66564626,0.068244874,0.41606283
attn_0_2_outputs,_,0.7826431,-0.662885,-0.5514556
attn_0_2_outputs,_,0.37258846,-0.4927077,-0.24917741
attn_0_2_outputs,_,-0.0151586225,-0.07029101,-0.59102684
attn_0_2_outputs,_,0.004741797,0.17321269,0.69146496
attn_0_2_outputs,_,0.7255906,-0.5668618,-0.8792425
attn_0_2_outputs,_,0.57984895,-0.72716683,-0.3878933
attn_0_2_outputs,{,0.3271107,-0.45918366,-0.09676056
attn_0_2_outputs,},0.40871885,-1.0148636,-0.8243097
attn_0_3_outputs,(,0.047254093,0.68665564,0.036291264
attn_0_3_outputs,),0.9884384,-1.2053398,-0.1250934
attn_0_3_outputs,<pad>,-0.23230053,0.5771161,1.0875981
attn_0_3_outputs,<s>,-0.24195622,0.000441646,-0.3882224
attn_0_3_outputs,_,0.16634077,-0.66318125,-1.2635773
attn_0_3_outputs,_,-0.68411934,-0.29297948,-1.4505686
attn_0_3_outputs,_,-0.8147382,0.6936101,-1.2764652
attn_0_3_outputs,_,-2.1754625,-0.3027974,-1.6090245
attn_0_3_outputs,_,0.124999575,0.31079873,0.67639637
attn_0_3_outputs,_,-0.65899223,1.0630097,-1.2041095
attn_0_3_outputs,_,-1.2665975,-0.6336064,-1.6119974
attn_0_3_outputs,_,-0.008227228,0.10191388,0.163051
attn_0_3_outputs,_,-0.6988839,0.670022,-0.9807841
attn_0_3_outputs,_,-0.45642325,1.3520275,-1.3563874
attn_0_3_outputs,_,-0.5863849,0.22916536,-0.10217066
attn_0_3_outputs,_,-0.3878715,0.22835831,-0.036193993
attn_0_3_outputs,_,-0.72137374,0.65679985,-0.97969306
attn_0_3_outputs,_,-0.36038962,1.1766279,-0.9570762
attn_0_3_outputs,_,-0.62733155,0.77916217,-0.4821725
attn_0_3_outputs,_,-0.8808105,0.6136717,0.8436011
attn_0_3_outputs,_,-1.434066,0.6887583,-0.13688944
attn_0_3_outputs,_,-0.2614475,0.65348005,-0.94156325
attn_0_3_outputs,_,-1.6190048,0.872836,-0.72170556
attn_0_3_outputs,_,-1.1564758,-0.0666182,1.422096
attn_0_3_outputs,_,-0.84726924,1.5016164,0.22576585
attn_0_3_outputs,_,-0.4135769,0.77558243,-0.36958992
attn_0_3_outputs,_,-1.0841665,1.3458745,-0.27179036
attn_0_3_outputs,_,-0.2401727,0.401436,-1.699258
attn_0_3_outputs,_,-0.08791224,-1.0295916,0.13380486
attn_0_3_outputs,_,0.1905268,-0.042676643,-0.040209353
attn_0_3_outputs,_,0.7526588,0.08032464,-0.13161051
attn_0_3_outputs,_,0.14590974,0.44379088,-0.77969
attn_0_3_outputs,_,-0.22447102,0.9615915,-0.33807403
attn_0_3_outputs,_,0.1683393,-0.521583,-0.33853748
attn_0_3_outputs,_,1.3142008,-1.0983844,0.57291985
attn_0_3_outputs,_,-1.0117607,-0.79502773,0.64648706
attn_0_3_outputs,_,0.27677676,-0.75389224,-0.15550481
attn_0_3_outputs,_,-0.35413408,1.0400362,-1.126288
attn_0_3_outputs,_,0.17714916,-0.45314294,-0.3229849
attn_0_3_outputs,_,-0.35708287,-0.15948917,0.7230258
attn_0_3_outputs,_,-0.57823235,-0.16822322,-0.6599095
attn_0_3_outputs,_,0.19381554,-0.643307,-0.6764111
attn_0_3_outputs,_,0.26830804,-0.58232075,0.013341531
attn_0_3_outputs,_,0.81556267,-0.45236856,0.08173862
attn_0_3_outputs,_,1.2984868,-0.05930541,-0.9139899
attn_0_3_outputs,_,0.30427498,-0.10754945,-1.1262896
attn_0_3_outputs,_,0.8100235,-0.78708684,0.4579034
attn_0_3_outputs,_,0.6911903,0.31140035,-0.91464233
attn_0_3_outputs,_,0.4689641,-0.205177,-0.37863278
attn_0_3_outputs,_,0.5872808,-0.1117932,-0.27976367
attn_0_3_outputs,_,-0.5845137,0.28538153,-1.0996315
attn_0_3_outputs,_,0.41673478,-0.10482683,-0.07853099
attn_0_3_outputs,_,0.3794324,-1.5102699,-0.37899297
attn_0_3_outputs,_,0.47592574,-0.03838376,-0.39001426
attn_0_3_outputs,_,-0.17515865,0.10406691,0.19404873
attn_0_3_outputs,_,-1.2205303,-0.042142782,-0.029083796
attn_0_3_outputs,_,0.01584618,-0.8265624,-1.9320982
attn_0_3_outputs,_,0.277935,0.11914174,0.14061476
attn_0_3_outputs,{,-0.3703864,0.2281934,-0.22564335
attn_0_3_outputs,},1.1579635,-1.169115,0.15607308
attn_1_0_outputs,(,0.08228315,0.37621427,-0.20800997
attn_1_0_outputs,),1.0405022,0.07866338,0.10266783
attn_1_0_outputs,<pad>,1.611443,-0.43662572,-3.162536
attn_1_0_outputs,<s>,-0.23094676,-0.090581864,-0.28672746
attn_1_0_outputs,_,-0.6941636,0.25703308,-1.8536372
attn_1_0_outputs,_,0.48961657,0.7479365,-2.2040195
attn_1_0_outputs,_,-0.09385904,0.43573126,-0.8266546
attn_1_0_outputs,_,-0.7006646,0.65578103,-0.58478403
attn_1_0_outputs,_,-1.4306476,1.8222775,-0.27403632
attn_1_0_outputs,_,-0.35888475,0.63179004,-0.05575094
attn_1_0_outputs,_,-0.6011927,0.081959784,-0.3700601
attn_1_0_outputs,_,0.38619706,-0.41977927,-1.6019384
attn_1_0_outputs,_,-0.74500245,0.13068376,-0.23856124
attn_1_0_outputs,_,-0.24568562,-0.19000915,-1.0578619
attn_1_0_outputs,_,-1.1941231,0.25968957,-0.39463365
attn_1_0_outputs,_,-0.30855593,0.58969027,0.36595088
attn_1_0_outputs,_,0.574264,0.26934603,-0.23655035
attn_1_0_outputs,_,-0.117694214,0.06849318,-0.15541118
attn_1_0_outputs,_,-0.4014564,0.2768607,0.37012288
attn_1_0_outputs,_,-1.5173852,-0.6940717,-0.44576132
attn_1_0_outputs,_,-0.29471883,-0.027361626,-0.29042286
attn_1_0_outputs,_,-0.2938889,-0.00042415693,1.3489431
attn_1_0_outputs,_,-0.6628307,0.18641992,1.0423826
attn_1_0_outputs,_,-0.51470834,-0.00500526,-0.08520276
attn_1_0_outputs,_,-0.7302838,0.2529594,1.1742892
attn_1_0_outputs,_,-0.1844819,-0.6267045,-0.6369638
attn_1_0_outputs,_,0.2792275,0.26177168,-0.7459416
attn_1_0_outputs,_,0.19995387,-0.55193055,0.47488979
attn_1_0_outputs,_,-0.12284946,-0.38845026,-1.195988
attn_1_0_outputs,_,-0.0013571631,0.1973863,-0.26701233
attn_1_0_outputs,_,0.5963914,0.41409972,0.5297169
attn_1_0_outputs,_,-0.541068,-0.20741236,-0.06698035
attn_1_0_outputs,_,-0.77099556,-0.37026143,-1.0116563
attn_1_0_outputs,_,-0.43005544,0.07549802,0.402468
attn_1_0_outputs,_,0.51453227,1.0602127,-0.726015
attn_1_0_outputs,_,0.25947884,-0.2822841,-0.84833246
attn_1_0_outputs,_,0.33379778,-0.34944886,0.41067696
attn_1_0_outputs,_,-0.4841768,0.21384393,0.104944624
attn_1_0_outputs,_,0.35340473,0.68257564,0.33015376
attn_1_0_outputs,_,-0.35384455,-0.50685126,-0.05351104
attn_1_0_outputs,_,0.61189365,-0.0038469546,-0.021676853
attn_1_0_outputs,_,0.1733858,0.3949196,-0.3719168
attn_1_0_outputs,_,-0.053206984,0.43122163,-0.62908226
attn_1_0_outputs,_,0.12585625,-0.16595057,-0.28533363
attn_1_0_outputs,_,0.36806262,-1.3520542,1.8778279
attn_1_0_outputs,_,-0.5337614,0.2666086,-0.9763597
attn_1_0_outputs,_,0.7016511,0.10986794,-0.045015667
attn_1_0_outputs,_,0.44486812,0.12284131,0.13047247
attn_1_0_outputs,_,0.3129178,0.22576426,-0.4125128
attn_1_0_outputs,_,-0.059209786,0.22600345,0.3267684
attn_1_0_outputs,_,0.6304126,-0.3915895,0.21634808
attn_1_0_outputs,_,0.62864536,0.028872473,-1.0050133
attn_1_0_outputs,_,0.10803357,0.9933726,-0.6803429
attn_1_0_outputs,_,-1.2086198,-0.4152112,0.043795396
attn_1_0_outputs,_,-0.64606744,-1.0188881,-0.73622894
attn_1_0_outputs,_,0.43271616,0.38824183,-0.049139023
attn_1_0_outputs,_,0.64461786,-0.40308985,-0.3045786
attn_1_0_outputs,_,-0.027080381,0.27672854,-1.025326
attn_1_0_outputs,{,-0.8930522,-0.32504395,-0.5394643
attn_1_0_outputs,},1.3295848,-0.76170516,-0.036419515
attn_1_1_outputs,(,0.37856084,0.574719,-0.8654669
attn_1_1_outputs,),0.531777,0.2695653,-0.49381876
attn_1_1_outputs,<pad>,-1.646213,-0.7214648,0.87631166
attn_1_1_outputs,<s>,-0.50004333,0.36254635,-0.9967098
attn_1_1_outputs,_,-0.9498019,-1.3601058,0.3558052
attn_1_1_outputs,_,-0.9557948,-0.12090755,-0.41723728
attn_1_1_outputs,_,0.37374178,0.16672264,-1.1159577
attn_1_1_outputs,_,-0.39005235,0.6110152,-0.81998163
attn_1_1_outputs,_,-0.60563767,1.0008131,-1.5914764
attn_1_1_outputs,_,0.7614936,-0.3175885,1.0975987
attn_1_1_outputs,_,0.9660293,-0.21328047,-0.99312645
attn_1_1_outputs,_,-1.4762166,0.38404387,0.9998192
attn_1_1_outputs,_,-0.9180505,1.180269,-0.7809225
attn_1_1_outputs,_,-0.53653216,0.5567503,-1.2309475
attn_1_1_outputs,_,0.57901,-0.59404033,-0.7748656
attn_1_1_outputs,_,0.15674601,0.08784359,-1.0183921
attn_1_1_outputs,_,-0.35801116,-1.0618132,1.1041224
attn_1_1_outputs,_,-0.6910362,-0.8403111,0.9615677
attn_1_1_outputs,_,-0.10588313,1.654147,-0.3658615
attn_1_1_outputs,_,-0.6387623,-0.37441242,1.3228736
attn_1_1_outputs,_,-0.61623293,-0.2904854,0.46675578
attn_1_1_outputs,_,-0.3490923,0.3209209,-0.09134919
attn_1_1_outputs,_,0.48136532,0.7740101,-0.29092368
attn_1_1_outputs,_,0.83148867,-0.49041063,-0.71323687
attn_1_1_outputs,_,-0.17116094,0.25403717,-0.59943485
attn_1_1_outputs,_,-0.064629324,0.3922786,0.18593971
attn_1_1_outputs,_,0.291821,-0.029308764,0.8981213
attn_1_1_outputs,_,-0.64610493,0.4958502,0.24055648
attn_1_1_outputs,_,0.46364605,0.115318514,-0.40440482
attn_1_1_outputs,_,-0.54998195,0.06250266,-0.04982805
attn_1_1_outputs,_,0.115809746,-0.51934844,0.8620299
attn_1_1_outputs,_,0.40439445,0.3164431,-0.7052258
attn_1_1_outputs,_,-0.76942974,-0.08842647,0.558386
attn_1_1_outputs,_,-0.6880944,-0.41663316,-0.68258923
attn_1_1_outputs,_,0.20219375,0.4663216,-0.34203765
attn_1_1_outputs,_,-0.024088582,-0.012810942,-0.8023081
attn_1_1_outputs,_,0.8156114,0.14930058,-1.2377083
attn_1_1_outputs,_,0.31063068,-0.03394655,-0.46527535
attn_1_1_outputs,_,0.46555936,0.50727284,-0.4759451
attn_1_1_outputs,_,0.4801199,-0.2393739,0.039143737
attn_1_1_outputs,_,1.1131516,-0.33991352,0.2566273
attn_1_1_outputs,_,-0.12936234,-0.32059526,-0.09387742
attn_1_1_outputs,_,-0.50443673,-0.45824975,-0.05999571
attn_1_1_outputs,_,-0.32371193,0.3021385,-0.123528816
attn_1_1_outputs,_,0.16487914,-0.50794804,-0.34746757
attn_1_1_outputs,_,-0.2716769,-0.5801922,-0.585384
attn_1_1_outputs,_,-0.09353738,-0.47570825,-0.46269402
attn_1_1_outputs,_,0.1316318,0.21478258,-0.586848
attn_1_1_outputs,_,0.17822969,-0.44406658,0.12466623
attn_1_1_outputs,_,0.5946165,0.25357637,0.15913717
attn_1_1_outputs,_,-0.62019455,-0.4959781,-0.11002607
attn_1_1_outputs,_,-0.3483076,0.28151426,0.060863543
attn_1_1_outputs,_,-0.609255,-0.72356766,0.06295537
attn_1_1_outputs,_,-0.3182429,-0.07815722,-0.517514
attn_1_1_outputs,_,-0.48698148,0.5292602,0.3768953
attn_1_1_outputs,_,0.45473966,-0.19794369,-0.7011086
attn_1_1_outputs,_,0.6237618,0.8787381,0.4640105
attn_1_1_outputs,_,0.34202936,0.17554331,0.33387384
attn_1_1_outputs,{,0.28918973,0.44190177,-0.4636013
attn_1_1_outputs,},0.23855858,-0.18736912,-0.74758285
attn_1_2_outputs,(,-0.45283362,0.2418905,0.068903744
attn_1_2_outputs,),0.13462509,-0.25785816,-0.21115501
attn_1_2_outputs,<pad>,-0.6412626,1.2034522,-0.9545441
attn_1_2_outputs,<s>,-0.08546691,0.15953746,0.2455554
attn_1_2_outputs,_,0.711267,-0.11521022,-1.690014
attn_1_2_outputs,_,0.116260245,0.5699129,0.5926606
attn_1_2_outputs,_,-0.33051136,0.6724604,-0.38937092
attn_1_2_outputs,_,-0.32555336,0.5054363,-0.63182664
attn_1_2_outputs,_,-0.71331924,0.75304186,-1.5000192
attn_1_2_outputs,_,-0.56268036,0.80105156,0.3310721
attn_1_2_outputs,_,-0.64832234,0.6216643,-0.9732924
attn_1_2_outputs,_,-0.56441706,0.5851049,0.49355346
attn_1_2_outputs,_,-0.7407239,0.17584412,0.83426064
attn_1_2_outputs,_,0.40236777,-0.3741553,-0.5620225
attn_1_2_outputs,_,-1.5576197,-0.15670958,-0.18870504
attn_1_2_outputs,_,-0.12519304,-0.22840367,-0.12708293
attn_1_2_outputs,_,-0.53146213,0.6558988,-0.19601703
attn_1_2_outputs,_,-0.59112364,0.19885683,-0.8798327
attn_1_2_outputs,_,-0.78906536,-0.18016814,-0.7685827
attn_1_2_outputs,_,-0.4855259,-0.84358346,-0.67568284
attn_1_2_outputs,_,-0.59241647,0.49332783,0.34366116
attn_1_2_outputs,_,-0.5130031,-0.31680214,0.8013533
attn_1_2_outputs,_,-0.5743166,0.22808717,-1.2815716
attn_1_2_outputs,_,-0.09767896,-0.008717127,-1.4803188
attn_1_2_outputs,_,0.027190406,0.3247473,0.27449632
attn_1_2_outputs,_,-0.028885517,0.11705672,-1.3109748
attn_1_2_outputs,_,-0.08646308,-0.12739594,-0.038076784
attn_1_2_outputs,_,0.040446877,-0.21783787,0.34658608
attn_1_2_outputs,_,-0.41432628,0.098366335,0.29014224
attn_1_2_outputs,_,-0.34714198,1.253053,0.29190108
attn_1_2_outputs,_,0.14915627,0.10178311,0.28123066
attn_1_2_outputs,_,0.4673094,0.08837146,-0.31077623
attn_1_2_outputs,_,-0.10237714,-0.26552844,0.45927823
attn_1_2_outputs,_,0.63236517,0.45392743,-0.016506732
attn_1_2_outputs,_,-0.40605193,-0.9704984,0.19469428
attn_1_2_outputs,_,-0.20875794,-0.14624353,0.4662697
attn_1_2_outputs,_,-0.965959,0.4311854,-0.8777555
attn_1_2_outputs,_,-0.56966263,0.71385735,-0.53034544
attn_1_2_outputs,_,-0.0055003874,-0.41584137,0.39531627
attn_1_2_outputs,_,0.4279257,0.27276054,-0.324057
attn_1_2_outputs,_,0.7136801,-0.52997965,0.13623737
attn_1_2_outputs,_,0.33712122,0.21910122,1.1954235
attn_1_2_outputs,_,-0.501039,0.69413096,0.105312504
attn_1_2_outputs,_,-0.40016448,0.02521974,-0.69757575
attn_1_2_outputs,_,0.7008021,-0.30508798,0.042998258
attn_1_2_outputs,_,-0.49248275,0.21882372,-0.08892299
attn_1_2_outputs,_,0.41809952,-0.8365176,-0.48961362
attn_1_2_outputs,_,0.26710093,0.383467,0.1872583
attn_1_2_outputs,_,-0.47677296,-0.4537315,0.6137917
attn_1_2_outputs,_,0.31247148,-0.06266161,-0.62745446
attn_1_2_outputs,_,0.25548136,-0.23432322,-0.50829923
attn_1_2_outputs,_,-0.8708489,0.0057339123,0.6892597
attn_1_2_outputs,_,0.4490436,-0.6996087,0.33938035
attn_1_2_outputs,_,-0.9695424,-0.4965515,-0.45447603
attn_1_2_outputs,_,-0.27400082,0.27253106,-0.21800871
attn_1_2_outputs,_,0.60684234,-0.14083315,-0.94734377
attn_1_2_outputs,_,-0.6212507,-0.26631188,-0.55148065
attn_1_2_outputs,_,0.15912491,-0.13585874,0.14516105
attn_1_2_outputs,{,-0.91431886,-0.07597585,0.4727742
attn_1_2_outputs,},1.7780266,-0.83805996,-4.4152474
attn_1_3_outputs,(,0.016730065,0.36664295,0.03342058
attn_1_3_outputs,),0.48425537,-0.7165882,-0.8926179
attn_1_3_outputs,<pad>,0.8228784,-1.2122782,-0.5008369
attn_1_3_outputs,<s>,-0.46474138,0.101488665,0.7416733
attn_1_3_outputs,_,-0.15780959,0.101634815,-1.6039957
attn_1_3_outputs,_,-0.12923583,1.105611,-1.4682612
attn_1_3_outputs,_,-0.19831002,-0.31886828,-1.3879017
attn_1_3_outputs,_,-1.1276313,0.4589773,-1.9759192
attn_1_3_outputs,_,0.10648386,0.15540828,0.3429933
